experiment

dia 7

espesor 100 //um

rata 1

area de lesion 1615594.667 //um2

celulas
x(um)	y(um)	Tipo	Pb
4310.778	1399
4281.889	1368.778

limite vasos
x(um)	y(um)	
4490	1865.556
4466	1882
4438.889	1902.889
4416.222	1935.778
4401.556	1959.778
4383.333	1979.333
4397.556	1973.556
4423.333	1958
4447.333	1943.333
4468.667	1927.778
4478.444	1914.444
4501.111	1898
4510.889	1880.222
4518	1870.444

limite vasos
x(um)	y(um)	
4220.222	1799.778
4223.333	1814.889
4244.222	1798.444
4264.222	1792.222
4285.111	1789.556
4301.556	1785.111
4292.667	1779.778
4281.111	1774.889
4265.556	1766
4252.667	1761.111
4237.111	1764.667
4232.222	1782
	
limite vasos
x(um)	y(um)
4058.444	2163.444
4071.778	2153.667
4079.333	2137.667
4103.778	2128.778
4143.333	2111.889
4185.556	2103.444
4203.333	2095
4219.778	2083.444
4223.778	2063
4219.333	2047.889
4183.778	2074.111
4149.111	2083.444
4104.667	2100.333
4066.889	2107
4048.222	2120.778
4002.444	2136.333
3967.778	2134.556
3943.333	2148.333
3924.222	2165.667
3936.222	2182.556
3973.111	2173.222
3992.667	2163
4026.444	2157.667

limite vasos
x(um)	y(um)	
4108.667	2038.556
4114.889	2047.889
4141.556	2040.778
4151.778	2046.111
4181.556	2054.556
4190.889	2035.889
4181.111	2026.556
4163.778	2023
4135.333	2019.889
4121.556	2030.111
	
limite vasos
x(um)	y(um)
4306.333	2062.111
4296.111	2059
4278.333	2070.111
4281.889	2083.444
4296.111	2083
4306.778	2077.667

limite vasos
x(um)	y(um)	
4328	2286
4327.556	2272.667
4332	2256.222
4348	2241.111
4356.889	2228.222
4362.222	2210.889
4375.556	2196.222
4385.333	2181.111
4386.667	2162.889
4392.444	2142
4397.778	2125.111
4406.222	2113.333
4404	2095.111
4401.333	2089.778
4380.889	2099.556
4367.111	2102.222
4327.111	2106.667
4276	2113.778
4231.556	2123.556
4206.222	2144.889
4188.444	2158.667
4202.667	2171.111
4227.556	2155.111
4261.778	2143.556
4283.111	2128
4304.444	2127.111
4352.889	2124
4379.111	2112.444
4379.556	2126.222
4359.556	2152
4342.222	2175.111
4340.889	2191.556
4321.333	2212
4305.778	2216
4290.222	2233.333
4280	2248.444
4269.778	2256.889
4284	2269.333
4296.889	2260.889
4316	2266.222
4313.778	2286.222

limite vasos
x(um)	y(um)	
4413.111	2264.444
4394.889	2265.778
4383.333	2267.111
4377.111	2281.778
4382.889	2294.222
4397.556	2296
4416.222	2286.667
4419.778	2275.556

limite vasos
x(um)	y(um)	
4598	2502.778
4617.111	2504.556
4635.778	2509.444
4651.778	2507.222
4634.444	2495.222
4631.778	2484.556
4632.222	2466.333
4613.556	2457.444
4599.333	2461.444
4594	2480.111
4594.444	2493

limite vasos
x(um)	y(um)
4466.333	2532.111
4445	2527.222
4434.778	2522.778
4421	2542.333
4425.444	2559.667
4418.778	2577.444
4439.222	2585.889
4465	2583.222
4476.556	2565
4477.889	2552.556

limite vasos
x(um)	y(um)	
4414.222	2817.667
4440	2823.445
4464.444	2826.111
4490.667	2826.556
4506.667	2815.444
4520	2804.333
4526.667	2795.444
4497.333	2790.111
4476.889	2787.444
4449.778	2789.222
	
limite vasos
x(um)	y(um)
4432.444	2786.556
4416.444	2793.667
4405.333	2811.444
4374.667	2823.445
4340	2816.333
4321.333	2830.556
4312	2850.111
4345.778	2848.333
4376	2839.889
4401.778	2829.667
4556.889	2743.889
4550.222	2757.222
4558.667	2769.667
4575.111	2776.333
4595.556	2780.778
4610.667	2771.889
4618.222	2757.667
4625.333	2747
4625.333	2735.444
4609.778	2729.222
4592.444	2728.333
4578.667	2739
4572	2746.111
	
limite vasos
x(um)	y(um)
4581.778	2695
4572.889	2689.667
4555.111	2703.889
4550.222	2716.778
4548.889	2727
4555.111	2734.556
4573.333	2727.889
4581.778	2712.333
4583.111	2702.111
	
limite vasos
x(um)	y(um)
4335.556	3048.445
4343.111	3062.222
4360	3060.889
4375.111	3057.778
4383.111	3044.889
4379.111	3034.222
4360.444	3025.778
4355.111	3030.222
4343.556	3036.889
	
limite vasos
x(um)	y(um)
4606.222	3107.556
4594.667	3112.889
4589.778	3124.889
4600.444	3136
4612.444	3136
4622.222	3127.556
4619.111	3114.667
	
limite vasos
x(um)	y(um)
4712.889	3103.111
4702.667	3092
4686.667	3091.556
4676.444	3104
4676.889	3117.778
4682.222	3129.333
4693.333	3131.111
4708.444	3123.556
4716	3117.778
	
limite vasos
x(um)	y(um)
4644.889	3100.889
4643.111	3087.556
4636	3076.445
4624.444	3074.667
4616.444	3082.222
4615.556	3096
4628	3102.667
	
limite vasos
x(um)	y(um)
4346.111	3204.333
4341.667	3198.111
4332.778	3193.667
4316.778	3198.111
4314.556	3218.111
4324.778	3226.556
4338.111	3224.778
4344.778	3214.556
	
limite vasos
x(um)	y(um)
4529.889	3310.445
4537.444	3297.556
4538.333	3278.889
4526.778	3271.333
4514.333	3256.667
4486.333	3248.667
4470.778	3257.111
4465	3279.333
4469.889	3294.889
4484.556	3309.111
4487.667	3320.667
4496.111	3333.556
4519.667	3329.556
4527.667	3321.556
	
limite vasos
x(um)	y(um)
4561.778	3405.556
4544.889	3408.222
4534.667	3421.556
4534.222	3444.222
4547.556	3453.556
4567.111	3453.111
4584.444	3442.889
4585.778	3424.222
	
limite vasos
x(um)	y(um)
4625.444	3439.111
4607.222	3447.556
4595.222	3457.333
4597.444	3477.333
4620.556	3483.556
4637.889	3479.111
4645	3462.667
4639.667	3449.333
	
limite vasos
x(um)	y(um)
4725.889	3400.889
4708.556	3388
4694.333	3389.778
4682.778	3393.333
4674.778	3411.556
4689	3429.778
4712.556	3428.445
4726.778	3419.556
	
limite vasos
x(um)	y(um)
4293.889	3524
4285.444	3512
4276.556	3505.778
4257.889	3504.889
4250.333	3515.556
4244.556	3533.778
4242.778	3541.333
4239.667	3534.222
4239.667	3522.222
4221.889	3523.556
4221	3544.889
4224.556	3558.667
4244.556	3573.333
4264.111	3572.445
4272.111	3569.333
4275.667	3553.333
4262.778	3540.889
4281.889	3534.222
	
limite vasos
x(um)	y(um)
4190.778	3445.778
4200.556	3456.889
4215.667	3459.111
4229.444	3449.333
4238.333	3441.778
4228.111	3431.556
4224.111	3427.111
4221.444	3411.111
4219.222	3400.445
4207.667	3386.667
4189.889	3386.667
4175.222	3396
4183.222	3410.667
4201.444	3422.667
4192.111	3434.222
	
limite vasos
x(um)	y(um)
4168.556	3504
4173.444	3492.889
4158.333	3482.222
4145	3474.222
4131.667	3486.667
4128.111	3507.556
4142.333	3520.889
4156.556	3513.333
	
limite vasos
x(um)	y(um)
4179	3639.222
4188.333	3661
4189.222	3674.778
4199.889	3683.667
4211.444	3677.889
4220.778	3674.333
4222.111	3646.333
4215.889	3633
4204.778	3626.778
4187	3627.222
	
limite vasos
x(um)	y(um)
4475.889	3781
4477.222	3765.889
4473.222	3755.222
4461.667	3739.222
4451	3732.556
4438.111	3721.445
4435.444	3714.778
4427	3705.445
4419	3726.778
4422.556	3743.222
4421.222	3759.667
4437.222	3781
4452.333	3790.778
4465.667	3785.889
	
limite vasos
x(um)	y(um)
4356.333	3585.889
4342.556	3585
4335	3596.556
4345.667	3603.222
4358.556	3601.445
	
limite vasos
x(um)	y(um)
4170.111	3560.556
4160.333	3553.889
4144.333	3571.222
4153.222	3585.889
4170.556	3584.556
4175	3577.445
	
limite vasos
x(um)	y(um)
4696	3882.667
4663.556	3876
4604	3860.445
4554.222	3852.445
4535.111	3851.111
4505.333	3829.333
4484.444	3825.333
4458.222	3818.667
4424.889	3816.889
4409.778	3817.333
4379.556	3814.222
4351.556	3809.778
4333.778	3814.222
4315.111	3816
4288.444	3827.556
4280.889	3835.111
4270.667	3844.889
4254.222	3854.667
4289.333	3853.778
4306.667	3841.778
4353.778	3840.889
4384.444	3847.556
4441.333	3865.333
4481.333	3870.667
4534.667	3886.667
4576.444	3892
4638.667	3896.445
4658.667	3917.333
4685.778	3916
	
limite vasos
x(um)	y(um)
4558.222	3780.445
4533.333	3769.778
4518.222	3778.222
4532.444	3794.667
4550.222	3801.778
4568.444	3796.889
	
limite vasos
x(um)	y(um)
4584.889	3796
4607.111	3804.445
4615.556	3792.445
4620.889	3779.111
4613.333	3763.556
4601.778	3759.556
	
limite vasos
x(um)	y(um)
4588	3769.333
4537.556	3941.889
4523.333	3953.889
4519.333	3973.445
4533.111	3985.445
4557.556	3980.556
4560.222	3960.556
	
limite vasos
x(um)	y(um)
3938.333	3989.889
3963.222	3983.667
3988.111	3973.445
4018.778	3965
4044.111	3961.445
4079.222	3956.111
4109	3971.667
4129	3972.556
4117.444	3955.222
4096.556	3947.667
4081.444	3939.667
4059.667	3934.778
4029.444	3918.778
3994.778	3911.667
3964.111	3903.111
3938.778	3899.556
3905.889	3892.889
3877.889	3894.222
3853.889	3886.667
3824.556	3880
3795.222	3879.111
3791.222	3887.111
3834.333	3897.333
3875.667	3906.222
3893	3905.333
3921.444	3904.445
3957	3915.556
3982.778	3925.778
4004.111	3926.667
3987.222	3933.333
3978.333	3944.445
3965.444	3954.222
3955.222	3969.333
3936.111	3976.445
3929.444	3974.222
3911.667	3966.667
3900.556	3968.889
3900.556	3985.778
3909.444	3992.445
3926.333	3992.445
	
limite vasos
x(um)	y(um)
4200.111	3770.222
4192.556	3774.222
4193	3787.556
4205.889	3796.445
4211.667	3790.667
4212.111	3777.333
	
limite vasos
x(um)	y(um)
4237	3755.889
4225.889	3756.778
4215.667	3760.333
4217.889	3771.445
4233	3774.556
4239.667	3766.111
	
limite vasos
x(um)	y(um)
4006.667	3315.445
4005.333	3334.556
4015.556	3348.778
4034.222	3363
4066.222	3379
4093.778	3381.222
4125.778	3369.222
4140	3347
4133.333	3332.333
4118.667	3321.222
4101.778	3319.889
4091.556	3326.111
4077.333	3318.111
4064.444	3308.333
4044	3306.111
4028.889	3305.222
	
limite vasos
x(um)	y(um)
4219.111	3299.445
4196.444	3300.778
4189.333	3320.333
4194.667	3324.333
4211.556	3321.222
4226.667	3329.222
4237.778	3332.333
4259.111	3332.778
4278.222	3319.445
4288.889	3307.445
4281.333	3289.222
4256	3288.333
4241.333	3299.889
	
limite vasos
x(um)	y(um)
4318.667	3491.445
4327.111	3499.445
4345.333	3507.445
4363.556	3503.445
4388.444	3511.445
4398.222	3521.222
4412.444	3515.889
4425.333	3500.333
4419.111	3489.222
4408.444	3483.889
4378.667	3483
4356.444	3491
4338.222	3475
4336.889	3452.333
4336.444	3439
4340.889	3423.889
4344.889	3413.667
4335.556	3416.333
4324	3439.889
4319.556	3448.778
4312	3457.667
4320	3472.333
	
limite vasos
x(um)	y(um)
3834.556	3389.111
3812.333	3394.889
3812.333	3415.333
3822.111	3416.222
3843	3416.667
3865.222	3410.445
3875.889	3403.333
3855	3402.445
3849.222	3395.778
	
limite vasos
x(um)	y(um)
3603.889	3447.333
3619	3454.889
3627.889	3462
3640.333	3461.556
3659.444	3466
3675.444	3471.333
3684.778	3477.556
3694.556	3488.667
3699	3499.778
3694.111	3509.556
3681.667	3514.889
3680.333	3531.333
3681.222	3557.111
3679.889	3580.222
3684.333	3602.889
3698.111	3609.111
3716.778	3606
3716.778	3601.111
3716.333	3591.778
3705.222	3583.778
3700.333	3575.333
3705.667	3564.667
3707.444	3553.111
3714.556	3551.778
3728.778	3552.667
3744.778	3555.333
3748.778	3548.667
3742.111	3536.222
3729.667	3526.889
3725.667	3514.445
3723.444	3503.333
3715.444	3494.445
3706.556	3482
3708.333	3476.222
3728.333	3467.333
3742.556	3459.778
3731.889	3446.445
3719.889	3452.222
3707	3454.445
3693.667	3447.778
3682.111	3446
3670.556	3438.445
3654.111	3436.667
3646.111	3432.222
3627	3435.778
3599.889	3438
	
limite vasos
x(um)	y(um)
3522	3352.556
3526.889	3365.889
3536.667	3371.222
3554	3367.222
3573.111	3358.333
3590.889	3355.222
3614.889	3358.778
3626.444	3352.111
3650.889	3356.111
3671.333	3357
3691.778	3361
3708.667	3368.111
3733.556	3372.556
3735.333	3358.778
3742	3356.556
3772.222	3361.445
3802.889	3358.333
3821.111	3360.556
3837.556	3361.445
3852.667	3361
3864.222	3362.778
3870.889	3349.445
3872.667	3332.556
3864.222	3323.667
3854.889	3321.889
3834.889	3313.445
3816.222	3313.889
3790.444	3301.889
3769.111	3304.111
3751.333	3310.333
3738.444	3312.111
3736.222	3297.889
3722	3295.667
3710.444	3305.445
3700.667	3294.333
3688.667	3297
3667.333	3302.333
3654	3299.222
3641.111	3296.111
3630	3297.445
3609.111	3292.556
3590	3292.556
3576.667	3294.778
3556.222	3301
3543.333	3294.333
3524.222	3289.445
3511.333	3286.778
3501.556	3298.778
3497.111	3309.889
3479.778	3307.222
3462	3308.111
3457.556	3314.778
3477.556	3323.222
3492.222	3322.333
3510.444	3325.445
3534	3321.889
3536.222	3333.445
3531.333	3344.111
	
limite vasos
x(um)	y(um)
3490.889	3400.556
3478.889	3403.667
3471.778	3419.222
3486.889	3423.667
3498	3418.333
3498.889	3409.445
	
limite vasos
x(um)	y(um)
3890.556	3278.556
3870.111	3277.222
3863	3294.111
3869.667	3307.889
3883.444	3301.222
3900.333	3295
	
limite vasos
x(um)	y(um)
3775.889	3184.778
3749.667	3172.333
3746.111	3181.222
3733.222	3193.667
3739.444	3214.556
3758.556	3214.111
3770.556	3199.889
	
limite vasos
x(um)	y(um)
3435	3176.556
3417.667	3181.445
3412.333	3198.778
3413.222	3214.778
3423	3229.445
3443.889	3233.445
3468.333	3230.778
3495.444	3229.889
3519	3225.889
3544.778	3220.111
3563.444	3226.778
3565.667	3218.333
3568.778	3210.778
3550.556	3203.667
3528.333	3194.778
3511.444	3176.111
3491.444	3171.222
3468.778	3170.333
3443.444	3178.778
	
limite vasos
x(um)	y(um)
3254.667	3292.222
3266.222	3311.333
3287.556	3317.556
3300.444	3310.889
3328	3303.778
3348	3294
3339.556	3278.445
3325.778	3280.667
3305.333	3291.778
3287.556	3301.111
3277.333	3289.556
	
limite vasos
x(um)	y(um)
3270	3235.778
3261.111	3240.222
3263.778	3257.556
3280.222	3259.778
3287.333	3251.778
3284.222	3241.111
	
limite vasos
x(um)	y(um)
3448.111	3109.778
3471.667	3103.556
3491.222	3103.111
3513.889	3098.222
3536.111	3096
3553.889	3098.222
3572.111	3101.333
3590.333	3104
3601.889	3108.445
3622.778	3109.778
3628.111	3124.889
3623.667	3136
3641	3142.222
3645.444	3134.667
3643.222	3123.556
3641.889	3106.667
3622.333	3101.778
3609.444	3100.889
3585	3100
3570.778	3095.556
3557.889	3092.445
3542.333	3090.222
3530.778	3084
3521.444	3091.111
3492.111	3087.111
3466.333	3096.445
3447.667	3100.445
	
limite vasos
x(um)	y(um)
3397.667	3052.556
3415	3065
3429.667	3061
3430.556	3044.111
3421.667	3032.111
3403.889	3031.667
3395.889	3040.556
	
limite vasos
x(um)	y(um)
3298.556	3171.778
3281.667	3153.111
3271.444	3140.667
3261.222	3118
3272.778	3102.889
3287.444	3092.667
3307.444	3085.111
3331.444	3078.889
3349.222	3068.667
3370.111	3068.667
3377.222	3077.111
3354.556	3089.556
3335.889	3099.333
3299	3106
3302.556	3118.445
3288.333	3129.111
3299.889	3126
3313.667	3138.445
3318.556	3157.111
3323.444	3165.556
3318.111	3180.222
	
limite vasos
x(um)	y(um)
3175	3052.222
3187.444	3059.778
3200.333	3059.778
3198.111	3046.889
3196.333	3036.667
3198.111	3022
3201.222	3014.445
3208.778	3012.222
3221.222	2997.556
3235.889	2994.889
3257.667	3010.445
3274.556	3010.445
3300.778	3019.778
3298.556	3012.222
3278.556	3004.667
3262.556	2996.667
3251.444	2987.333
3226.111	2978.889
3214.111	2986.889
3197.222	3005.556
3180.333	3014
3170.556	3033.556
	
limite vasos
x(um)	y(um)
3443.778	2954
3463.333	2964.222
3495.778	2966
3526	2966
3555.333	2957.111
3587.333	2959.778
3622.889	2953.556
3641.556	2947.778
3658.444	2938.889
3676.222	2930.445
3698.444	2938.889
3724.667	2934.445
3734.889	2926
3732.222	2902.889
3728.667	2885.111
3702.889	2890.445
3681.111	2894.889
3674.889	2878.445
3653.556	2871.333
3630.444	2869.111
3636.667	2891.333
3641.111	2905.556
3620.667	2916.222
3609.556	2922
3593.111	2925.111
3579.333	2930
3558.889	2927.333
3556.222	2930
3536.222	2936.222
3525.111	2937.556
3501.111	2938.445
3491.333	2936.667
3468.667	2942.445
3442	2935.333
3436.222	2943.778
	
limite vasos
x(um)	y(um)
3068.778	2587.111
3079	2588
3097.222	2589.778
3118.555	2594.222
3148.778	2590.667
3164.778	2583.556
3189.667	2573.333
3210.556	2576.889
3226.111	2574.667
3236.333	2560.889
3227.444	2551.111
3202.556	2552.444
3178.111	2558.667
3152.333	2558.222
3126.111	2564.444
3102.111	2571.556
3077.222	2568.444
3060.333	2581.333
	
limite vasos
x(um)	y(um)
2977.222	2456.889
3002.555	2461.778
3017.667	2463.556
3044.333	2464
3070.111	2464.889
3097.667	2459.556
3127.889	2459.556
3145.667	2441.778
3145.222	2424
3136.778	2407.556
3113.667	2412.889
3102.555	2416.889
3077.222	2425.778
3055.445	2424.889
3018.111	2434.222
3011.889	2444.889
3000.333	2450.222
2980.778	2445.778
	
limite vasos
x(um)	y(um)
3227.444	2414.778
3219.444	2421.889
3216.333	2433.444
3225.222	2440.111
3240.333	2437.444
3245.667	2432.111
3243.444	2420.556
	
limite vasos
x(um)	y(um)
3082.778	2058.889
3099.667	2046.444
3113.445	2044.667
3127.667	2036.667
3148.556	2032.222
3167.222	2026
3184.111	2011.333
3193	1997.556
3198.333	1985.556
3201.889	1975.333
3197	1958.444
3186.333	1968.667
3172.111	1989.111
3156.111	2007.333
3136.555	2014.889
3106.778	2027.333
3092.555	2037.111
3073	2053.111
	
limite vasos
x(um)	y(um)
3872.667	1950.667
3885.556	1937.778
3890	1923.556
3908.222	1918.222
3917.556	1912
3946.889	1902.667
3978.444	1890.667
3985.111	1880.889
3974	1880.444
3962.889	1883.111
3939.333	1893.333
3924.667	1897.333
3910.444	1892.444
3905.111	1880.889
3897.111	1884.889
3893.556	1893.333
3882.444	1905.778
3869.556	1916.444
3877.556	1922.667
3867.778	1933.333
3858.444	1947.111
3856.222	1958.222
	
limite vasos
x(um)	y(um)
3939.333	1789.444
3944.667	1777.889
3952.667	1762.778
3974	1758.778
3995.778	1750.778
3996.667	1740.111
4013.556	1731.667
4033.556	1730.333
4057.111	1718.778
4060.222	1705.889
4066.444	1697.444
4076.667	1696.556
4095.333	1683.667
4093.111	1670.778
4109.667	1664.778
4113.667	1651.444
4119.889	1641.222
4113.667	1632.778
4098.111	1642.111
4085.667	1655.444
4080.333	1660.333
4070.667	1669.333
4053.333	1681.333
4036	1686.222
4021.778	1700.444
4008.444	1710.222
3996.444	1716.444
3988.444	1724.889
3985.333	1735.111
3956.444	1748
3942.667	1754.667
3930.222	1770.222
3917.333	1790.222
3915.111	1811.111
	
limite vasos
x(um)	y(um)
3971.778	1591
3954.444	1595.889
3950.444	1610.556
3954.889	1627.444
3962.889	1626.556
3975.333	1616.333
3984.222	1607
3982.444	1596.333
	
limite vasos
x(um)	y(um)
3840.667	1593.667
3822.444	1598.556
3820.222	1611
3832.222	1628.778
3843.333	1622.111
3853.556	1615.444
3856.667	1603.889
	
limite vasos
x(um)	y(um)
3685.333	1854.778
3688.889	1844.111
3686.222	1833.889
3684.889	1818.778
3679.111	1803.222
3676.444	1802.333
3682.667	1778.778
3698.222	1766.778
3707.111	1759.667
3723.556	1747.667
3731.778	1734.444
3746.889	1731.778
3757.111	1732.222
3767.333	1734.444
3772.667	1728.222
3771.778	1717.556
3753.111	1720.667
3746	1721.111
3737.556	1712.667
3734.889	1696.667
3728.667	1689.111
3715.778	1702
3722.444	1719.333
3712.222	1737.556
3699.778	1741.111
3678	1738
3662.889	1743.778
3686	1746.889
3694.889	1751.778
3682.889	1762.889
3672.667	1770
3665.111	1787.778
3658.889	1812.222
3657.111	1831.778
3660.667	1849.556
3666	1837.556
3672.667	1809.556
3679.778	1819.778
3679.778	1834.889
3677.111	1847.333
	
limite vasos
x(um)	y(um)
3271.333	1653
3279	1634
3291.333	1621
3306	1607
3328	1592.333
3349.333	1574.667
3368.667	1561.333
3374	1549
3380	1535.667
3378.333	1527.667
3366	1535.333
3356.667	1548
3348.667	1556.667
3339.333	1560
3326.333	1572.333
3313	1581
3299.667	1589.667
3287.667	1599
3278	1615.333
3264.333	1629.333
3258.667	1639
3252.667	1647.333
3259.333	1655.667
	
limite vasos
x(um)	y(um)
3363	1433
3380	1421.667
3397	1410.333
3408.667	1398
3423.667	1393.667
3440.667	1383
3451.333	1372.333
3453	1359.667
3442	1366.667
3429.667	1376
3412.667	1385.667
3392.667	1399.333
3371	1411.333
3362	1421
3348.667	1425
3347.333	1440.333
3352.333	1450.333
	
limite vasos
x(um)	y(um)
4143.444	1111
4130.111	1123
4117.667	1133
4100.111	1145.222
4084.111	1157.667
4066.556	1170.778
4059.667	1184.778
4040.333	1200.778
4033.889	1210.222
4017.444	1224
4011.444	1236.222
3999.222	1252.444
3985	1264.444
3977.889	1287.556
3970.111	1304.222
3972.111	1319.778
3982.333	1327.556
3996.333	1328.667
3997.222	1318
3996.111	1298
3999.667	1283.333
4003.222	1270.222
4017.222	1268.889
4031.222	1266.889
4041.778	1265.333
4047.111	1255.778
4053.778	1249.333
4069.333	1241.778
4083.556	1242.444
4088.667	1228.889
4085.111	1223.556
4072.889	1219.778
4063.333	1218.222
4062.889	1208
4068.889	1195.333
4078.667	1186.667
4088.111	1192.111
4095.889	1198.111
4105.444	1197.222
4110.111	1191.444
4115	1186.111
4110.778	1174.556
4105.444	1166.778
4111.667	1159
4133.222	1152.111
4143.889	1137.444
4153.111	1135.889
4157.556	1129.444
4163.556	1120.556
4164.444	1101.444
	
limite vasos
x(um)	y(um)
3914.222	1011.667
3919.111	1013.222
3924.667	1010.111
3939.778	1007
3948.889	1009.444
3963.333	1020.556
3970	1029.667
3979.778	1028.111
3986.889	1024.556
3985.333	1017.667
3979.556	1006.556
3970	1000.111
3960.444	996.333
3950.444	998.111
3942.444	1000.556
3936.222	997.222
3925.111	997.444
3915.333	997.222
3911.778	1005.222
	
limite vasos
x(um)	y(um)
2803.778	1627.444
2818.889	1625.222
2842	1616.778
2865.111	1606.556
2883.333	1593.222
2896.667	1580.778
2921.555	1559.889
2938	1541.667
2966	1518.556
2977.555	1515
2991.333	1530.556
2978	1543.444
2958.445	1565.222
2950.889	1587
2959.778	1587
2971.333	1574.111
2988.667	1550.111
3000.667	1536.778
3002.445	1525.222
2986.889	1510.556
2990.445	1500.333
2999.333	1493.222
3005.111	1473.667
3002.445	1458.111
2981.555	1459.889
2964.222	1484.333
2938	1510.556
2913.555	1528.333
2890	1554.556
2873.111	1567
2855.333	1583
2840.667	1597.222
2821.111	1610.556
2804.222	1614.556
2794.889	1623.444
	
limite vasos
x(um)	y(um)
1729.111	977.222
1723.778	990.556
1716.667	1018.111
1736.667	1017.222
1754.889	1006.556
1776.222	990.111
1791.778	979.444
1786	964.778
1777.111	961.222
1770.444	967.889
1767.333	980.333
1757.556	980.778
1744.667	973.667
	
limite vasos
x(um)	y(um)
2117.333	197
2135.333	193
2170.333	205
2221.333	237
2255.333	221
2281.333	223
2328.333	239
2366.333	230
2370.333	195
2347.333	182
2293.333	184
2259.333	177
2229.333	165
2205.333	157
2189.333	138
2157.333	135
2137.333	117
2133.333	120
2114.333	162

rata 3

area de lesion 3455662.222 //um2

celulas
x(um)	y(um)	Tipo	Pb
2154.667	129.667	5	1
2203.333	92.333	5	1
2036	320	5	1
2063.667	388.667	5	1
1850	374	5	1
1905	274.333	5	1
1963.667	525	5	1
1978.667	561.333	5	1
1750.667	522.667	5	1
1590.667	567	5	1
1684.333	507.667	5	1
1739	643.333	5	1
1364.333	601.667	5	1
1283.333	611.333	5	1
1383.333	769	5	1
1049	964.667	5	1
1103	926.667	5	1
1106	885	5	1
1074	893.667	5	1
1063.333	684.667	5	1
1153.333	856.333	5	1
1065.333	1063.333	5	1
980.667	1143	5	1
974.667	1071	5	1
890.333	1286.333	5	1
828	1142	5	1
944	1318.333	5	1
866	1360	5	1
572	1362.333	5	1
1202	1309.333	5	1
1024.333	1209.667	5	1
1169.333	1247.667	5	1
1128.667	1027	5	1
1211.333	861.333	5	1
1408.333	655	5	1
1682.333	577.667	5	1
1920.333	464.333	5	1
2020.333	385.667	5	1
2043.333	282.667	5	1
2279.333	161.333	5	1
2239.667	261.333	5	1
2165.333	329	5	1
1796.667	487.333	5	1
1826.333	535.333	5	1
1698	766.667	5	1
1304	903.333	5	1
1011.333	875	5	1
1091	747.667	5	1
1233	641.333	5	1
1210	649	5	1
1366	714.333	5	1
1473.333	674.333	5	1
1411	590	5	1
1467.667	536.333	5	1
1460.667	515.667	5	1
1498.667	489.667	5	1
2137.333	230.667	5	1
2114.333	85	5	1
1869.667	407.667	5	1
1760.667	668	5	1
1842.667	707	5	1
1596.333	622.333	5	1
1541.667	702	5	1
1497.333	694.667	5	1
1499.667	727.667	5	1
1380	936	5	1
1255.333	929.667	5	1
1235.667	1258.5	5	1
1234	1311.5	5	1
1134.667	1183.667	5	1
1098	1160.833	5	1
1126	1085.333	5	1
478.833	1281.167	5	1
591.667	1324.833	5	1
627.833	1305.833	5	1
788	1274.444	5	1
857.556	1259	5	1
875.333	1233.667	5	1
912.333	1098.556	5	1
1075.667	1223.222	5	1
1143.667	1288.778	5	1
1138.111	1332.333	5	1
1246.889	1032.444	5	1
1377.167	862	5	1
1517.667	749.833	5	1
1645.167	586.833	5	1
1874.556	1171.111	5	1
1810.556	1187.556	5	1
1994.778	951.222	5	1
1512	868.444	5	1
1390	834.667	5	1
1683	1053.222	5	1
1173	1191.556	5	1
1187.222	1162.222	5	1
1191.556	1387.889	5	1
1131.444	812.778	5	1
1513.556	626.222	5	1
1646.667	525.778	5	0.3
1834.222	446.556	5	0.3
2182.667	334	5	0.5
2013.556	565.222	5	0.5
1898	541.556	5	0.7
1877.111	788.556	5	0.5
1759.333	865.444	5	0.5
1789.556	975.667	5	0.7
1555.556	1366.111	5	0.3
1680.444	1376.778	5	0.5
1640	1348.778	5	0.3
1735	1523.444	5	0.5
2050.889	1430.222	5	0.5
1901.778	445.667	5	0.5
2185.222	564.778	5	0.5
2256.667	135.778	5	0.7
2308.667	124.667	5	0.7
2422.889	113.556	5	0.7
2047.667	516.778	5	0.7
2023.222	712.778	5	0.7
1928.222	928.333	5	0.7
1225.889	1236.111	5	0.3
1252	1371.222	5	0.3
1237.778	1409.889	5	0.5
1663.556	1545.111	5	0.5
1779.111	1540.667	5	0.5
1655.111	1420.222	5	0.5
1908.778	1462.333	5	0.5
1913.667	1408.556	5	0.5
1793.667	1254	5	0.5
1827.667	1250.333	5	0.5
1886.667	1266	5	0.7
2036.333	1111	5	0.7
2048	1154	5	0.7
1874.667	1085.667	5	0.5
2738.333	433.333	5	0.5
2622	364	5	0.5
2469.667	300	5	0.3
2335.667	415.333	5	0.3
1945	439	5	0.5
1996.333	881	5	0.3
2027	887	5	0.5
1945	888	5	0.5
1848	920.667	5	0.3
1689.333	682.333	5	0.7
1790	710	5	0.5
1805	764	5	0.5
1759	951.667	5	0.3
1653.333	965.667	5	0.7
1642.333	892.333	5	0.5
1420.667	738.667	5	0.5
1462	596.333	5	0.3
1850.667	563.333	5	0.5
2236.333	296.667	5	0.7
2266.667	225.333	5	0.7
2323.333	164.667	5	0.7
2368.333	204.667	4	1
2323.333	225	4	1
2296	350	4	1
2397.667	373.667	4	1
2263	430	4	1
2237.333	476.333	4	1
2247	503.333	4	1
2286.333	498	4	1
2484.333	396	4	1
2410.333	647.333	4	1
2058.667	721.333	4	1
2124	677	4	1
