experiment

dia 3

espesor 100 //um

rata 1

area de lesion 1636400 //um2

celulas
x(um)	y(um)	Tipo	Pb
3031.333	1898	1	1
3058.667	1836.667	1	1
3079.333	1912.667	1	1
2948	1720	1	1
2923.333	1720.667	1	1
2960.667	1680.667	1	1
2877.333	1571.333	1	1
3199.333	1738.667	1	1
3112.667	1758.667	1	1
3369.333	1826	1	1
3296	1826.667	1	1
2943.333	1876.667	1	1
2994	1877.333	1	1
2723.333	1796	1	1
2685.333	1647.333	1	1
2783.333	1612.667	1	1
2846.667	1754.667	1	1
2830.667	1782	1	1
2786.667	1782.667	1	1
2994	1742.667	1	1
2442.667	1484	1	1
2476.667	1481.333	1	1
2414.667	1480	1	1
2410.667	1464.667	1	1
2383.333	1446	1	1
2360.667	1400	1	1
2326.667	1409.333	1	1
2402.667	1348.667	1	1
2381.333	1352	1	1
2359.333	1332	1	1
2373.333	1282	1	1
2244.667	1400	1	1
2268.667	1528	1	1
2170	1586	1	1
2214	1606.667	1	1
2335.333	1632.667	1	1
2375.333	1576	1	1
2536.667	1866.667	1	1
2649.333	1816	1	1
3008	2106	1	1
2940	2056	1	1
2992	2052	1	1
3209.333	2007.333	1	1
3034.667	2019.333	1	1
2830	1920	1	1
3242	2135.333	1	1
3270.667	2120.667	1	1
3234.667	2115.333	1	1

limite de lesion
x(um)	y(um)
379.333	1327.667
413.333	1322.667
472.333	1330.667
517.333	1342.667
572.333	1329.667
629.333	1309.667
697.333	1314.667
778.333	1292.667
839.333	1263.667
920.333	1207.667
968.333	1143.667
1003.333	1070.667
1041.333	1035.667
1072.333	995.667
1128.333	972.667
1158.333	960.667

limite superior
x(um)	y(um)
1193.333	969.667
1221.333	979.667
1253.333	991.667
1298.333	990.667
1331.333	970.667
1419.333	982.667
1498.333	973.667
1580.333	955.667
1618.333	965.667
1658.333	991.667
1708.333	993.667
1714.333	976.667
1779.333	979.667
1843.333	979.667
1914.333	992.667
1973.333	1013.667
2005.333	1037.667
2051.333	1042.667
2078.333	1069.667
2104.333	1050.667
2164.333	1044.667
2206.333	1034.667
2271.333	1060.667
2331.333	1036.667
2366.333	1051.667
2380.333	1038.667
2414.333	1047.667
2452.333	1038.667
2527.333	1055.667
2571.333	1064.667
2691.333	1106.667
2727.333	1123.667
2774.333	1145.667
2824.333	1165.667
2892.333	1204.667
2931.667	1225.667
2968.667	1251.667
3010.667	1275.667
3045.667	1308.667
3075.667	1330.667
3091.667	1345.667
3097.667	1377.667
3107.667	1392.667
3124.667	1412.667
3176.667	1418.667
3227.667	1463.667
3267.667	1508.667
3317.667	1500.667
3399.667	1565.667
3475.667	1622.667
3574.667	1728.667

limite posterior
x(um)	y(um)
3569.667	1746.667
3543.667	1768.667
3530.667	1786.667
3533.667	1840.667
3520.667	1864.667
3439.667	1976.667
3415.667	1963.667
3266.667	2176.667
3243.667	2162.667
3089.667	2393.667
3067.667	2379.667
2914.667	2597.667
2895.667	2584.667
2745.667	2799.667
2725.667	2788.667

limite inferior
x(um)	y(um)
2735.000	2767.333
2737.000	2720.333
2702.000	2661.333
2633.000	2590.333
2617.000	2579.333
2558.000	2506.333
2404.000	2430.333
2349.000	2400.333
2306.000	2369.333
2260.000	2336.333
2221.000	2287.333
2168.000	2208.333
2088.000	2160.333
2061.000	2152.333
2013.000	2142.333
1949.000	2133.333
1892.000	2133.333
1772.000	2132.333
1696.000	2108.333
1578.000	2098.333
1518.000	2090.333
1444.000	2075.333
1351.000	2072.333
1273.000	2057.333
1176.000	2022.333
1080.000	2001.333
1038.000	1982.333
877.000	1979.333
824.000	1957.333
779.111	1912.111
748.000	1893.444
717.778	1871.222
698.222	1854.333
669.444	1821.000
642.778	1796.556
614.778	1770.778
584.556	1747.667
560.444	1725.333
530.222	1700.889
484.444	1671.556
432.444	1644.444
339.111	1597.333
308.889	1576.000
286.667	1538.556
265.333	1520.333
248.889	1505.222
232.889	1490.556
232.889	1491.000
236.889	1474.333
251.556	1453.889
288.444	1438.333
312.000	1427.222
343.111	1394.778
360.889	1365.889
373.333	1330.333

limite vasos
x(um)	y(um)
355.889	1516.667
358.556	1534.444
371.889	1549.556
379	1554
387	1544.222
387	1530
381.667	1518.889
366.556	1514.889

limite vasos
x(um)	y(um)	
431	1555.333
443	1567.778
455.889	1582.889
463	1610.889
466.556	1626.444
494.556	1648.667
510.111	1651.333
516.778	1645.111
516.333	1624.222
516.333	1600.667
513.222	1584.667
496.333	1563.778
484.333	1550.889
475.444	1539.778
459.889	1528.222
446.556	1523.778
434.556	1536.667

limite vasos
x(um)	y(um)	
515.889	1486.444
517.667	1499.333
524.333	1507.778
535.444	1507.333
