foto 3
pin 1
X (um)	Y (um)
619.33	613.33

pin 2
X (um)	Y (um)
759.33	110.67

celulas
X (um)	Y (um)	TIPO	PB
290.667	180.667	4	0.3
336	145.667	4	0.5
365	173	4	0.5
202.333	200	4	0.5
243	198	4	0.5
231	230	4	0.5
263.667	168	4	0.7
320	140	4	0.3
338.333	126.333	4	0.7
284.333	151.333	4	0.7
386	135	4	0.3
390	152.333	4	0.5
401.667	152.667	4	0.5
479.667	141.667	4	0.5
483.667	154	4	0.3
494.667	123.333	4	0.7
484	121.667	4	0.3
433	108.333	4	0.5
411.667	123	4	0.5
540.333	164	4	0.3
756	154.667	4	0.3
798	125.667	4	0.5
810.333	225	4	0.5
828	200.667	4	0.5
831	156.667	4	0.5
689	172.667	4	0.5
659.333	99.333	4	0.7
769	115.333	4	0.3
788.333	130.333	4	0.7
753	212.667	4	0.7
724.333	218	4	0.7
738	181	4	0.3
726	177	4	0.7
712	167.333	4	0.3
685	283.667	3	1
744.667	324	3	1
696.333	315.667	3	1
717.667	285.667	3	1
797	297.333	3	1
800	260	3	1
659.667	405.667	3	1
737	500	3	1
284	602.667	3	1
279	627	3	1
335.667	383.667	3	1
250.333	247.667	3	0.5
253.667	281.667	3	0.5
204	339.667	3	0.5
252.333	466.333	3	0.3
372.333	468.333	3	0.7
439	285	3	0.7
462.667	256	3	0.7
494.333	272	3	0.3
462	317.667	3	0.3
536	310	3	0.5
560.667	273.667	3	0.5
563.667	360	1	1
535.667	358.333	1	1
597	373.333	1	1
604	513	1	1
568.667	520	1	1
505.333	534	1	1
355.333	518	1	1
343.667	487	1	1
345	566.333	1	1
542	586.667	1	1
477.333	420	1	1
420	453.333	1	1
465.667	421	1	1
488.667	441	1	1
535.333	446.333	1	1
599	289.333	1	1
505	272.333	1	1
506	246.667	1	1
579.667	200.667	1	1
604.333	338	1	1
319.333	301.667	1	1
389.333	316.667	1	1
347	302.333	1	1
416.333	258.667	1	1
274.333	339	1	1
252.667	303	1	1
305	472.667	1	1
298.333	442.333	1	1
324.333	480	1	1
311.333	487.667	1	1
312	496.333	1	1
393.333	412	1	1
412.667	421	1	1
440.667	408.333	1	1
301.667	575.333	1	1
321.333	527.333	1	1
291.333	527	1	1
282.333	536.667	1	1
229.667	561.667	1	1
193.333	522.333	1	1
207.667	492	1	1
208.667	636	1	1
374.333	550.667	1	1
399.667	518	1	1
402.667	549.333	1	1
170.667	445	1	1
183.667	424.667	1	1
194.667	418	1	1
212.333	536.333	3	0.3
133	532.333	3	0.3
129.333	573.667	3	0.3
241.667	584	3	0.5
256.667	614.667	3	0.3
275.667	581.333	3	0.5
268.333	417.667	3	0.5
280.667	368.333	3	0.7
174.667	407	3	0.7
163.333	374.333	3	0.7
162.333	353.333	3	0.3
173.333	307.667	3	0.5
167.333	294.667	3	0.3
148.667	303	3	0.3
687	417	3	0.3
712.667	386.667	3	0.5
662.667	358.333	3	0.5
711	336.667	3	0.7
747.667	387	3	0.7
778.333	382	3	0.5
713.333	431.333	3	0.3
763.667	288	3	0.5
799	280	3	0.3
818.667	231.667	3	0.7
836.667	174	3	0.7
733	419.667	3	0.3
701.333	517	1	1
687	462.667	1	1
770.333	472.667	1	1
820	443	1	1
833.333	405	1	1
773.333	516	1	1
737.333	544.667	1	1
692.333	567	1	1
740	625	1	1
806.667	606.333	1	1
692	601	3	1
812.667	571	3	1
816	526	3	1
808.333	170.667	3	1
730.333	144.667	3	1
725.667	199.667	3	1
652.333	211.667	3	1
657	226	3	1
696.333	212.667	3	1
658.333	242.667	3	1
183	139.333	4	1
338	112.667	4	1
328.667	111	4	1
341.667	102.333	4	1
364.333	114.667	4	1
298.333	117.667	4	1
258.667	122.667	4	1
271.333	116.333	4	1
408	108	4	1
433.667	101	4	1
434.667	124	4	1
422	139	4	1
420.333	151.667	4	1
439.333	159	4	1
531.667	125	4	1
526.667	99	4	1
724	95.333	4	1
573.333	108.333	4	1
696.667	130.667	4	1
718	130	4	1
676.333	114	4	1
634	145.667	4	1

limite foto
X(um)	Y(um)
98	171.667
112.333	639
852	634.667
852.667	101.667
811	84.667
704.667	82
605	96.667
513	84.333
432	87.667
387	92.333
313	105
275.333	100.667
227	133.333
184.333	118
136.667	142

limite tejido
X (um)	Y (um)
96.667	171.667
105.333	165
114.333	156.667
124	148
135.333	140.667
147.667	127.667
162	123
175.667	118.333
184.333	118
198.333	134
204	144.667
227	133.333
238.667	122.333
253.333	112.667
257.667	102.667
275.333	99.333
282.667	101.333
296.667	106.667
313	105
333.667	101.667
344.667	96
358.333	92.667
387	92.333
411.667	85.667
432	87.667
460	85.333
468.667	89.333
490.667	79.667
499.667	76
513	84.333
524.667	80.667
536.333	83.333
547.333	88.333
562.333	90.333
572.667	87
605	96.667
622.333	98.333
642	95.333
654	87.333
667.667	86.667
687.333	84
704.667	82
722.667	81.667
749.333	81.667
768.667	84
785.667	84
809.667	84.667
823	95.667
844	99.333
852.667	101.667
 
limite lesion

vaso
X (um)	Y (um)
662.333	257.667
669	265.222
682.778	264.778
693	263.444
701.444	252.778
707.222	237.222
700.556	228.778
683.667	222.111
670.778	223.889
666.778	238.556
665	246.111
663.222	251.889

vaso
X (um)	Y (um)	
605	211.889
625	217.667
641	217.222
653.889	199
643.667	183
630.333	180.778
615.222	195.889

vaso
X (um)	Y (um)	
551.667	206.556
560.556	189.222
570.333	177.667
595.222	170.556
601.889	147.444
584.111	149.667
559.222	155.889
540.556	180.333
537.444	199
543.222	205.222

vaso
X (um)	Y (um)	
107.556	188.444
114.667	183.556
123.111	178.667
133.778	181.333
135.556	188.444
137.778	200
140.889	228.444
137.778	241.778
141.333	259.111
142.222	273.778
143.556	284.889
138.222	295.556
130.222	306.667
136.889	316.444
144.444	321.778
148.444	336
147.111	357.333
156.444	370.222
162.667	388
164	413.333
152.889	425.778
138.222	426.222
130.667	416.889
117.778	412.444
112.889	401.778
108	391.111
106.222	384.444
105.333	370.222
105.333	356.889
105.778	344.444
105.333	333.778
104.444	325.333
104.889	308
103.556	293.333
104	280.889
102.667	267.556
101.778	247.556
102.667	230.222
102.222	215.111
100	198.222

foto 10
pin 7
X (um)	Y (um)	
458.22	54.67

pin 9
X (um)	Y (um)	
182.67	634.00


pin 10
X (um)	Y (um)	
70.67	572.00

pin 11
X (um)	Y (um)	
758.21	241.12


celulas
X (um)	Y (um)	TIPO	PB
249.667	348	4	1
235.333	407.333	4	1
185.667	400.667	4	1
303	446	4	1
172.333	528.333	4	1
209	427.667	4	1
289.667	355.333	4	1
275.333	599	4	1
203.333	325	5	1
158.667	321.667	5	1
152.667	369.333	5	1
160.667	400.333	5	0.3
340	476.333	5	0.3
122.667	610	5	0.5
343.333	440.667	5	1
147	336	3	1
133.333	288.333	3	1
154	552.667	3	1
136	477.667	3	1
123.667	452.667	3	1
157	247.333	3	1
189.333	219.333	3	1
194	517.333	3	1
360	554	3	1
287.333	275.333	3	1
403.333	544.333	3	0.3
411	476.667	3	0.3
398.333	488.667	3	0.5
279	476.333	3	0.5
305.333	580.667	3	0.5
343.667	603.333	3	0.3
125	518.667	3	0.5
205.333	375.667	3	0.3
260.667	319	3	0.5
232	612	3	0.5
290.333	478	3	0.5
299	517.333	3	0.3
408.333	557.667	3	0.3
454.667	527.333	3	0.7
467	506	3	0.7
508.333	441.333	3	0.7
488.667	446	3	0.3
483	573.667	3	0.7
459.667	588.667	3	0.7
534.667	605	3	0.5
407.333	304	3	0.3
399	436.333	3	0.3
389.667	385.667	3	0.7
507	483	3	0.3
546.667	475.667	3	0.3
663.667	543	3	0.5
616.333	606	3	0.5
617	631.333	3	0.3
652.333	605.667	3	0.3
698.333	503	3	0.3
530	510.667	3	0.3
606	618.667	3	0.3
846.333	386	3	0.3
589	204.333	3	0.5
587.667	274.667	3	0.3
616	277.667	3	0.3
631	257	3	0.7
722.667	483.667	1	1
714	462.333	1	1
794.333	322	1	1
643.667	308	1	1
600	323	1	1
587.667	416.333	1	1
631.333	583	1	1
668	608.667	1	1
780.667	615.333	1	1
760.667	608.667	1	1
818	588.333	1	1
718.333	602.667	3	0.7
749.333	586	3	0.3
743.333	557.333	3	0.3
731.333	569.667	3	0.5
658.667	632.667	3	0.5
705.333	630.333	3	0.3
581.333	615	3	0.3
571.333	529.333	3	0.3
566	390.333	3	0.3
735	315	3	0.3
831.333	604.333	4	0.7
834.333	631.667	4	0.7
786.333	635	4	0.7
798.333	624.667	4	0.5
681.667	615.667	4	0.5
671	635.333	4	0.3
564.667	600	4	0.7
741	497.333	4	0.5
816.667	455.333	4	0.3
803.667	445.333	4	0.3
788	457	4	0.3
601	488.333	4	0.3
591.333	504	4	0.7
644.667	590.667	4	0.7
723	409.667	4	0.5
710.333	401.667	4	0.5
709	300.333	4	0.5
741.333	268.333	4	0.5
665.333	233.667	4	0.3
424	530.333	4	0.3
377	533	4	0.3
455.333	567.667	4	0.5
392	583.333	4	0.7
456.333	458	4	0.3
342	575.667	4	0.5
280.333	384	4	0.5
361	400.333	4	0.7
244	541.667	4	0.5
328.333	578.667	4	0.5
374	624.667	4	0.5
483.333	468.333	4	0.3
504.333	575.333	4	0.3
498.667	551	4	0.5
222	515.667	4	0.5

limite foto
X(um)	Y(um)
118.333	192.333
118.667	638.667
853	639.667
853	187

limite tejido 

limite lesion

vaso
X (um)	Y (um)
280.667	371.667
284.667	378.333
300.667	379.667
310.667	377.667
315.667	359.333
305.667	355.667
291	359.667
280.667	366

vaso
X (um)	Y (um)
163	598
154.333	604.333
151.333	612.333
153.333	619.333
163	623.667
180.333	620
189	605
182	591.667
171.333	595

vaso
X (um)	Y (um)
335	250.333
322	254
317	269.333
319.667	276
336.333	275.333
346.333	268.333
349.667	260.667
343.667	253

vaso
X (um)	Y (um)
308	444.667
319	458.333
337	458
359.333	454
378.333	446.667
376	437
368	432
357.667	432.667
348.667	441
339.333	447.333
333.333	444
318.667	442
312	440.333

vaso
X (um)	Y (um)
577.667	459.667
580.333	452.667
586	444.667
606.667	435.333
619.667	425.667
641.667	417.333
658.333	426
649.667	442
626	449.333
603	462

vaso
X (um)	Y (um)
578.667	463.333
589.667	196.333
597	202.333
604	208
601	220
599.333	227.667
595.333	251
595.667	272.667
589	284.333
596	291
605.667	284.333
613	271.667
620.333	262.333
619	245
636.667	233
651.667	225
651	211.333
643.667	204
637	200
615.333	196
608.333	195.667
595.667	195

vaso
X (um)	Y (um)
717.333	523.333
725.333	533.333
732.667	533.667
735	526.333
730.667	519.667
722.333	519.333

vaso
X (um)	Y (um)
675.667	590
677	603.667
690	616.667
699.333	614.667
704.333	609.333
697	602
689.333	595.667
687.667	585.333
682	580.333

vaso
X (um)	Y (um)
790	208
792	226.333
801.667	237.667
813.333	244
828.333	244.333
838.333	248.333
848.667	252
851.667	244
853	238.667
853	225
853	201.667
852.667	193.333
840	199
829	197
822	201.333
820.667	209.333
813.333	212.667
803.667	204
794.333	203.333

vaso
X (um)	Y (um)
802.667	346.333
807	356.333
822.333	356.667
831.667	352.333
844.667	339.333
847.333	327.333
837.333	322
830	326.667
821.333	335.667
812.333	343
817.333	558.667

foto 11
pin 4
X (um)	Y (um)
78.67	380.56

pin 9
X (um)	Y (um)
186.56	169.67

pin 12
X (um)	Y (um)
790.67	484.33

celulas
X (um)	Y (um)	TIPO	PB
181.778	283.778	5	1
105.333	213.556	5	1
109.778	252.667	4	1
212	303.778	4	1
137.778	326.444	4	1
130.222	387.778	4	1
196.444	241.111	4	1
284	265.111	4	1
104.889	362	4	1
184.889	394.889	4	1
233.778	231.333	4	1
280.889	348.889	4	1
469.444	224.556	4	1
528.111	218.778	4	1
567.222	199.222	4	1
545.444	183.667	4	1
509.444	180.556	4	1
336.556	306.778	4	1
645.111	212.333	4	1
776.667	205.667	4	1
542.444	321.222	4	1
681.111	174.556	4	1
750.444	249.222	4	1
592.222	356.778	3	1
602.444	337.667	3	1
757.111	279.444	3	1
509.111	234.556	3	1
612.667	198.111	3	1
435.111	252	3	1
313.778	346.222	3	1
326.667	352	3	1
303.111	381.333	3	1
337.778	216.444	3	1
153.111	358.778	3	1
173.556	343.667	3	1
265.556	315.667	3	1
192.222	202.333	3	1
147.778	200.556	3	1
174.444	425.111	3	1
108.667	445.556	3	1
210.444	356.222	3	1
214.444	406	3	1
302.444	285.889	3	1
367.222	278.111	4	0.3
533.889	261.667	4	0.5
405.889	273.222	4	0.5
607.222	252.333	4	0.5
730.889	278.111	4	0.9
719.333	263	4	0.7
792.667	169.667	4	0.7
680.222	359.444	4	0.3
650	349.667	4	0.5
722.889	293.222	4	0.5
690.444	311.889	4	0.5
505.111	265.222	4	0.5
519.778	285.222	4	0.3
505.556	308.778	4	0.3
407	309.778	4	0.7
424.778	338.667	4	0.7
475.444	331.556	4	0.3
478.556	168.889	4	0.5
286.556	216	4	0.3
342.111	256.556	4	0.7
308.444	400.222	4	0.7
280	438.889	4	0.3
271.556	452.667	4	0.5
329.778	394	4	0.3
329.778	414.889	4	0.3
163.111	412.667	4	0.3
102.667	275.778	4	0.5
300	235.778	4	0.5
152	180.333	4	0.5
238.667	261.222	4	0.7
232.444	184.333	4	0.7
245.333	195.444	4	0.3
187.111	454.111	4	0.3
129.778	446.556	4	0.5
159.111	382.111	4	0.5
356	377.333	4	0.3
238.222	422.667	4	0.5
266.667	433.778	4	0.5
287.556	419.556	4	0.7
298.222	424.444	4	0.7
337.778	427.111	4	0.3
546.556	357.889	3	0.3
477.222	361.889	3	0.5
599	294.333	3	0.5
633.222	356.556	3	0.5
408.778	198.556	3	0.7
452.778	313.333	3	0.7
455.444	279.111	3	0.3
398.111	358.333	3	0.3
427	368.111	3	0.5
702.556	184.667	3	0.5
713.111	164.667	3	0.5
663.778	168.222	3	0.5
622.444	167.333	3	0.3
577.556	314	3	0.3
658.444	324.222	3	0.7
661.556	196.667	3	0.7
723.333	206.444	3	0.3
763.778	222.889	3	0.5
821.556	184.111	1	0.3
797.111	180.556	1	0.7
788.667	261.444	1	0.7
821.556	272.556	1	0.3
765.111	313.444	1	0.3
658.444	291.222	1	0.5
645.111	238.333	1	0.5
714	241.889	1	0.5
695.333	215.222	1	0.5
771.333	251.222	1	0.3
725.111	341.889	1	0.3
681.556	238.222	1	0.7
689.556	249.333	1	0.7
352.111	323.778	1	0.7
150.222	311.667	4	0.7
196.889	367.667	4	0.3
330.222	363.667	4	0.3
494.222	198.333	4	0.5
218.667	253.444	4	0.5
814	296	3	0.5
816.667	240.444	3	0.5
834	218.667	3	0.3
601.778	272.778	3	0.3
654.222	255	3	0.7
340.111	175.889	3	0.7
301.444	189.667	3	0.5
384.111	201.667	3	0.5
378.333	245.556	3	0.5

limite foto
X(um)	Y(um)
97.222	175.444
101.222	487.778
264	476
357.333	441.333
405.333	392
508	381.333
593.333	356.667
734.667	376
829.333	380
853	372
852.667	155.111
450.667	149.333

limite tejido 

limite lesion

vaso
X (um)	Y (um)
442.333	170.333
432.111	173
424.556	174.778
423.222	184.111
427.222	190.333
435.667	191.222
444.111	189.889
449	183.667
453.444	177.444
449.889	169.889

vaso
X (um)	Y (um)
587.222	231.222
578.778	242.333
581.889	250.333
593	251.667
603.222	245.444
614.778	243.222
624.556	237.889
632.111	223.667
627.667	212.556
617	217.444
606.778	227.667
597	229.889

vaso
X (um)	Y (um)
825.556	323.556
814	320.889
800.667	321.778
794	324.889
790.444	331.556
786	340.889
774.444	342.667
760.667	343.111
748.667	344.444
743.333	348.444
741.556	356.889
743.778	360.889
758	365.333
779.333	370.222
790.889	366.222
803.778	357.333
818	352.444
829.556	345.778
829.111	334.667

vaso
X (um)	Y (um)
825.556	216.444
818.444	215.111
807.778	209.333
804.222	227.111
814.444	227.556
821.556	224.444

vaso
X (um)	Y (um)
356.556	305.556
349	303.333
342.778	307.333
334.333	310.889
325.444	314.889
317.889	323.778
320.556	341.111
325.889	344.667
337	338.444
340.556	328.667
346.778	322.889
361.444	314
366.778	314
379.222	306.444
369	301.556

vaso
X (um)	Y (um)
221	326.444
234.333	321.556
233	311.333
225.889	304.667
207.222	311.778
204.111	319.778
213	326.444

foto 12
pin 12
X (um)	Y (um)
52.33	464.33

pin 13
X (um)	Y (um)
762.67	69.78


pin 14
X (um)	Y (um)
789.56	40.00

celulas
X (um)	Y (um)	TIPO	PB
232.667	336.333	4	0.7
205.667	331.667	4	0.5
137.333	340.667	4	0.5
148	216	4	0.7
122.667	264	4	0.3
152.333	166.667	4	0.3
224	156.667	4	0.3
175	60.333	4	0.3
276	315.667	4	0.7
120.667	361	4	0.3
197.667	361	4	0.3
436	234.333	4	1
369.333	234.333	4	1
421.333	79.667	4	1
251	215.333	3	1
235.333	278.667	3	1
358.667	309.333	3	1
363.667	274.333	3	1
377.667	254.667	3	1
393.667	154	3	1
411.667	202.333	3	1
399.333	94	3	1
225.667	26	3	1
312.333	294	3	1
265.333	124.333	3	1
567	181.333	3	1
600	183.333	3	1
513.667	227.667	3	1
402.333	311	3	1
385.333	336.667	3	1
474.667	352.333	3	1
549.667	292.333	3	1
556.333	253.333	3	1
615.667	211.333	3	1
456.667	48	3	1
565.333	327.667	3	1
535.333	307.333	3	1
501.333	292.333	3	1
390.333	295.667	3	1
812.667	246.667	3	1
841.667	311.667	3	1
745.333	326.667	3	1
649.333	316	3	1
663.333	227	3	1
669	153.667	3	1
824.667	15	3	1
763	268	3	1
844.667	364.667	3	1
616.667	306.333	3	1
785	332.667	3	0.3
751	312.667	3	0.3
834	347.333	3	0.5
829	323.667	3	0.5
791.667	354.667	3	0.5
598.333	284.333	3	0.5
607.333	256.667	3	0.5
688.667	259.667	3	0.5
638.667	37.333	3	0.5
812.333	106.333	3	0.5
439	189.333	3	0.3
538	218	3	0.3
554.333	175.667	3	0.3
471	319	3	0.7
427	267.333	3	0.3
438.667	290.667	3	0.3
243.667	307.667	3	0.5
271.667	292	3	0.5
157.667	261.333	3	0.5
212.667	45.333	3	0.7
364.333	47.333	3	0.5
154.333	125	3	0.7
166.667	114.333	3	0.5
209	111.333	3	0.3
290	168.333	3	0.3
202	70	1	1
197	31	1	1
212.333	8.333	1	1
350.333	13.333	1	1
377	4.333	1	1
521.333	83.667	1	1
499	16.667	1	1
434	152.333	1	1
432	118.333	1	1
453	206.333	1	1
359.667	196.667	1	1
509.667	279	1	1
460.333	274.667	1	1
461.333	231	1	1
446	311.333	1	1
499.667	324.667	1	1
493.667	186	1	1
648.667	194	1	1
692.667	131.667	1	1
669.667	58	1	1
826.333	131.333	1	1
768	200.667	1	1
732.667	136	1	1
633	101	1	1
749.333	80	1	1
728.667	239.667	1	1
805.667	215.667	1	1
828.667	177	1	1
847.667	212.333	1	1
676.667	285.667	1	1
657	304	1	1
706.333	283.667	1	1
832	287.667	1	1
832	277.333	1	1
792.333	301.667	1	1
664	337	1	1
669	328.333	1	1
704.333	319	1	1
323.333	225.667	3	1
352	203	3	1
309.333	248	3	1
300	334.667	3	1
266.333	340.667	3	1
291.333	329	3	1
332.667	332.667	3	1
133.333	318	3	1
127.667	306.667	3	1
213.667	129.667	3	1
318.333	11	3	1
225.667	9.333	3	1
140.667	202	3	1
282.667	249	3	1
293.333	208	3	1
141.333	356.333	3	1
131	89.333	1	1
150.667	82.333	1	1
171.333	86.667	1	1
227	102.667	1	1
256.667	59	1	1
343.333	64.667	1	1

limite foto
X(um)	Y(um)
116.667	1.333
116	374.333
489.333	376
582.667	392
797.333	398.667
853	406.667
853	0

limite tejido 

limite lesion

vaso
X (um)	Y (um)
725.667	347
719.667	353.333
719.333	364.667
729	370
741.333	366
743	356.667
738	349.667

vaso
X (um)	Y (um)	
542.667	336.333
529.333	338
516.333	347
521	363.333
533	375.667
542	377.333
554	373.333
560	364
560.333	352.667
553.333	341

vaso
X (um)	Y (um)	
468.667	287.667
457.667	287.333
454.667	298.333
459	306.667
466.333	309.333
476	309.333
483	297.667
479.333	290.667

vaso
X (um)	Y (um)	
594.667	245
602.667	53
599.667	61
587.667	74.667
583.333	87.333
582.333	107.667
584.333	125
586	138
582.333	143.333
587.333	150
596	143.333
599	133.333
617	135
636.333	130
647	123.333
651	112.667
637.333	112
629.667	113.333
617	113
610.333	109.333
612	104
607.667	95.333
607.667	83.333
612.667	67.333
619.667	61
620	55.333
614	49
608	49.333

vaso
X (um)	Y (um)	
519	35
520.667	46.667
531.667	48
536.667	40.667
529.333	33.333

vaso
X (um)	Y (um)	
467.333	24.667
471.667	25.667
477.667	30.333
488.333	28
492.333	21
487.667	15.667
482	14
475.333	13.333
467	11.667
460	16.333
461.667	23

vaso
X (um)	Y (um)	
432	39.333
431	51.333
438	58.667
447	54.667
450	45.667
445	37.333
437.333	37

vaso
X (um)	Y (um)	
340.667	102
351.333	98.667
360.667	94.667
369.333	84
380.667	79.333
383.333	69.667
398.333	63.667
410	58.333
404.333	44.333
418.667	31.333
431.667	27.333
429.667	18.333
421	22.667
407	25.333
409	19
406.667	9
405	3.667
399.333	1.333
393.667	2.333
391.333	7.333
389.667	18
385	27.333
382.667	39.667
384.333	49
382	57
371	66
356.333	73.333
350.333	77.667
340.667	87.333
338.667	95.667

vaso
X (um)	Y (um)	
335	157.333
336.667	163
348.333	157.667
363.333	152.667
372	144.667
376	131.667
365.667	124.667
353.667	132.667
347.333	147.667
339	151

vaso
X (um)	Y (um)	
324	274.333
335.667	280.333
344	277.333
353	267.667
357.333	270.333
364	268
366	257
355.333	256
340	255.667
327.333	261.667
322.333	269

vaso
X (um)	Y (um)	
189.667	166
199.333	166.333
206	164.333
216.667	165
218.333	169.667
230.667	159.333
232.667	147
231	136.333
235	132.667
243	133.333
248	142
257.333	147
264.667	152
252	161.333
235.667	170.667
237	178.667
244	183.333
244.333	194.333
245.333	201.333
244	209.667
240.333	215.333
245	223.667
241.333	238.667
237.667	254
235.333	267
233.333	273.667
230	278
230.333	287.333
226.333	294.667
221	302
215.333	302.667
207.333	298
198	295.667
192.667	289.667
187	273.667
188.333	262
190	250.667
206.333	242.333
211.333	228
217	210.667
209	199.333
205	195.333
194.667	185
188.667	181
185.333	178
183.667	170.667

vaso
X (um)	Y (um)	
135.667	105
131	113.333
132	123.667
143	122.333
150.667	114
148.333	105.667

vaso
X (um)	Y (um)	
149.333	5
152.667	12.667
160.333	16
168.667	15.333
175	8
175	1.667
170	0.667
161	1.333
153	1.333

foto 13
pin 13
X (um)	Y (um)
756.22	542.22

pin 11
X (um)	Y (um)
21.66	231.70

pin 15
X (um)	Y (um)
754.33	19.33

pin 16
X (um)	Y (um)
810.95	438.91

pin 17
X (um)	Y (um)
814.00	141.33

celulas
X (um)	Y (um)	TIPO	PB
232.667	336.333	3	1
205.667	331.667	3	1
137.333	340.667	3	1
148	216	3	1
122.667	264	3	1
152.333	166.667	3	1
224	156.667	3	1
175	60.333	3	1
276	315.667	3	1
120.667	361	3	1
197.667	361	3	1
436	234.333	3	1
369.333	234.333	3	1
421.333	79.667	3	1
251	215.333	3	1
235.333	278.667	3	1
358.667	309.333	1	1
363.667	274.333	1	1
377.667	254.667	1	1
393.667	154	1	1
411.667	202.333	1	1
399.333	94	1	1
225.667	26	1	1
312.333	294	1	1
265.333	124.333	1	1
567	181.333	1	1
600	183.333	1	1
513.667	227.667	1	1
402.333	311	1	1
385.333	336.667	1	1
474.667	352.333	1	1
549.667	292.333	1	1
556.333	253.333	1	1
615.667	211.333	1	1
456.667	48	1	1
565.333	327.667	1	1
535.333	307.333	1	1
501.333	292.333	1	1
390.333	295.667	1	1
812.667	246.667	1	1
841.667	311.667	1	1
745.333	326.667	1	1
649.333	316	1	1
663.333	227	1	1
669	153.667	1	1
824.667	15	1	1
763	268	1	1
844.667	364.667	1	1
616.667	306.333	1	1
785	332.667	1	1
751	312.667	1	1
834	347.333	1	1
829	323.667	1	1
166.333	185.444	3	0.5
349	60.556	3	0.5
240.556	24.889	3	0.5
194	112.333	3	0.3
170.889	285.111	3	0.5
242	302.889	3	0.3
212.222	325.556	3	0.7
298	277.556	3	0.7
304.667	354	3	0.5
330.889	322	3	0.5
164.667	423.778	3	0.5
292.667	429.556	3	0.5
266.444	397.111	3	0.7
312.222	406.889	3	0.3
207.778	464.667	3	0.3
153.111	443.778	3	0.3
171.778	366.444	3	0.7
249.111	334.444	1	1
229.556	290.889	1	1
253.556	275.333	1	1
766.444	441.444	1	1
746.444	437	1	1
804.667	394.333	1	1
720.667	201.222	1	1
749.111	191.889	1	1
744.222	215	1	1
738	122.222	1	1
509.556	139.111	1	1
568.222	110.222	1	1
529.111	217.778	1	1

limite foto
X(um)	Y(um)
109.778	2.222
108.889	471.667
851.333	472.889
850.667	0

limite tejido 

limite lesion

vaso
X (um)	Y (um)
791.667	354.667
598.333	284.333
607.333	256.667
688.667	259.667
638.667	37.333
812.333	106.333
439	189.333
538	218
554.333	175.667
471	319
427	267.333
438.667	290.667
243.667	307.667
271.667	292
157.667	261.333
212.667	45.333
364.333	47.333
154.333	125
166.667	114.333
209	111.333
290	168.333
202	70
197	31
212.333	8.333
350.333	13.333
377	4.333
521.333	83.667
499	16.667
434	152.333

vaso
X (um)	Y (um)	
432	118.333
453	206.333
359.667	196.667
509.667	279
460.333	274.667
461.333	231
446	311.333
499.667	324.667
493.667	186
648.667	194
692.667	131.667

vaso
X (um)	Y (um)	
669.667	58
826.333	131.333
768	200.667
732.667	136
633	101
749.333	80
728.667	239.667
805.667	215.667
828.667	177
847.667	212.333
676.667	285.667
657	304
706.333	283.667
832	287.667
832	277.333
792.333	301.667
664	337
669	328.333
704.333	319
725.667	347
719.667	353.333
719.333	364.667
729	370
741.333	366
743	356.667
738	349.667
542.667	336.333
529.333	338
516.333	347
521	363.333
533	375.667
542	377.333

vaso
X (um)	Y (um)	
554	373.333
560	364
560.333	352.667
553.333	341
468.667	287.667
457.667	287.333
454.667	298.333
459	306.667
466.333	309.333
476	309.333
483	297.667
479.333	290.667
594.667	245
602.667	53
599.667	61
587.667	74.667
583.333	87.333
582.333	107.667
584.333	125
586	138
582.333	143.333
587.333	150
596	143.333
599	133.333
617	135
636.333	130

vaso
X (um)	Y (um)	
647	123.333
651	112.667
637.333	112
629.667	113.333
617	113
610.333	109.333
612	104
607.667	95.333
607.667	83.333
612.667	67.333
619.667	61
620	55.333
614	49
608	49.333
519	35
520.667	46.667
531.667	48
536.667	40.667
529.333	33.333
467.333	24.667
471.667	25.667
477.667	30.333
488.333	28
492.333	21
487.667	15.667
482	14
475.333	13.333
467	11.667
460	16.333
461.667	23
432	39.333
431	51.333
438	58.667
447	54.667
450	45.667
445	37.333

vaso
X (um)	Y (um)	
437.333	37
340.667	102
351.333	98.667
360.667	94.667
369.333	84
380.667	79.333
383.333	69.667
398.333	63.667
410	58.333

vaso
X (um)	Y (um)	
404.333	44.333
418.667	31.333
431.667	27.333
429.667	18.333
421	22.667
407	25.333
409	19
406.667	9
405	3.667
399.333	1.333
393.667	2.333
391.333	7.333
389.667	18
385	27.333
382.667	39.667
384.333	49
382	57
371	66
356.333	73.333
350.333	77.667
340.667	87.333
338.667	95.667
335	157.333
336.667	163
348.333	157.667
363.333	152.667
372	144.667
376	131.667
365.667	124.667
353.667	132.667
347.333	147.667
339	151
324	274.333
335.667	280.333
344	277.333
353	267.667
357.333	270.333
364	268
366	257
355.333	256
340	255.667
327.333	261.667
322.333	269
189.667	166
199.333	166.333
206	164.333

vaso
X (um)	Y (um)	
216.667	165
218.333	169.667
230.667	159.333
232.667	147
231	136.333
235	132.667
243	133.333
248	142
257.333	147
264.667	152
252	161.333
235.667	170.667
237	178.667
244	183.333
244.333	194.333
245.333	201.333
244	209.667
240.333	215.333
245	223.667
241.333	238.667
237.667	254
235.333	267
233.333	273.667
230	278
230.333	287.333
