experiment

dia 0

espesor 100 //um



foto 3

foto 2

ancho lesion  0 // um

pin 1
X (um)	Y (um)
146.333	562.333

pin 8
X (um)	Y (um)
169.667	474.333

pin 10
X (um)	Y (um)
157.333	107.333

celulas
X (um)	Y (um)	TIPO	PB
633.333	220

vaso
X (um)	Y (um)	
606	239.333
596.667	228.667
581.333	236.667
586.667	246
602	250.667

foto 5
pin 3
X (um)	Y (um)
565	604.667

pin 4
X (um)	Y (um)
635.667	171

pin 5
X (um)	Y (um)
517	205.333

celulas
X (um)	Y (um)	TIPO	PB
482.444	82.667	1	1
423.778	168.444	1	1
447.778	176.444	1	1
461.111	240.444	1	1
379.778	244.444	1	1
323.333	259.556	1	1
303.333	284.444	1	1
405.111	263.111	1	1
407.333	233.778	1	1
366.889	68.556	1	1
397.111	58.333	1	1
409.111	72.111	1	1
387.778	120.111	1	1
348.667	116.111	1	1
257.556	184.111	1	1
486	337.778	1	1
486	422.667	1	1
276.667	230.556	1	1
342.444	245.778	1	1
363.778	296.667	1	1
158.889	218	1	1
150.444	164	1	1
96.889	89.778	1	1
79.111	154.667	1	1
63.556	152	1	1
99.556	166.222	1	1
20	195.111	1	1
226.667	284.778	1	1
201.778	316.111	1	1
45.333	368.889	1	1
102.667	398.667	1	1
195.111	386.333	1	1
150.222	244.444	1	1
52.444	264.444	1	1
45.333	317.333	1	1
260	52.889	1	1
221.333	81.333	1	1
73.333	100.889	1	1
42.222	102.222	1	1
18.222	96.444	1	1
281.333	183.556	1	1
292.444	132.889	1	1
261.333	19.111	1	1
367.111	20.444	1	1
364.444	40.889	1	1
204.444	21.333	1	1
233.778	44.889	1	1
88.444	22.667	1	1
184.889	128.889	1	1
193.333	193.333	1	1
140.444	193.778	1	1
48.889	208.444	1	1
28	173.778	1	1
259.111	388.333	1	1
243.111	399.889	1	1
240	378.111	1	1
234.222	251.667	1	1
312.889	163.222	1	1
364.889	151.222	1	1
240.889	25.778	1	1
475.667	184.444	1	1
456.111	18.667	1	1
449.889	122.667	1	1
319.222	93.333	1	1
262.778	102.222	1	1
211.667	98.222	1	1
363.667	101.778	1	1
349	271.778	1	1
426.778	390.556	1	1
446.333	559.333	1	1
523.667	472.667	1	1
583.667	484.222	1	1
432.111	444.778	1	1
384.111	439	1	1
293.667	372	1	1
264.778	256	1	1
251	156.667	1	1
316.333	224.444	1	1
293.222	217.778	1	1
286.556	210.222	1	1
340.333	139.889	1	1
402.556	151.444	1	1
423.444	152.333	1	1
167	276.778	1	1
179	147.444	1	1
268.778	308.889	1	1
209.667	336.444	1	1
89.778	205.778	1	1
74.667	244.444	1	1
121.333	133.778	1	1
150.222	47.111	1	1
172.444	324.667	1	1
250.667	368.222	1	1
86.667	392.111	1	1
100.444	371.556	1	1
210.667	159.111	1	1
117.778	249.222	3	1
32	269.222	3	1
102.667	323.444	3	1
186.667	299.444	3	1
328.889	401.444	3	1
340.444	424.111	3	1
300.889	422.333	3	1
283.556	435.222	3	1
217.778	411.222	3	1
158.667	430.778	3	1
386.222	345.222	3	1
20	353.667	3	1
200.444	215.444	3	1
144.444	128.889	3	1
222.222	136.444	3	1
139.111	80.889	3	1
178.222	58.222	3	1
405.333	10.222	3	1
447.556	57.333	3	1
252.889	86.333	3	1
426.667	289.556	3	1
349.333	203.667	3	1
436	91.111	3	1
396.444	184	3	0.5
451.111	195.556	3	0.5
417.778	313	3	0.5
492	286.778	3	0.3
422.667	345.444	3	0.3
456.444	339.667	3	0.7
414.222	402.556	3	0.5
261.333	321.222	3	0.5
306.667	349.667	3	0.5
66.667	37.778	3	0.5
36.889	58.667	3	0.7
117.778	72.444	3	0.7
202.222	69.778	3	0.5
195.556	29.333	3	0.3
175.556	22.222	3	0.3
51.111	330.333	3	0.3
168.889	351.222	3	0.5
291.111	262.444	3	0.7
29.333	407.222	3	0.7
82.667	373.444	3	0.5
132.444	277.889	3	0.5
390.667	324.556	3	0.5
407.111	360.222	3	0.5
394.667	374	3	0.3
334.222	371.333	3	0.3
333.333	324.222	3	0.5
418.222	196.778	3	0.5
376.444	402.778	3	0.7
72	321.889	3	0.5
149.778	187	3	0.3

limite tejido
X (um)	Y (um)

limite lesion
X (um)	Y (um)

limite foto
X (um)	Y (um)
480	5.333
494.667	84
504	196
508	300
512	384
525.333	437.333
598.667	470.667
493.333	486.667
333.333	484
184	478.667
54.667	445.333
2.667	414.667
4	69.333
44	8
193.333	2.667

vaso
X (um)	Y (um)
331.111	347.222
335.556	350.778
349.778	345
356.444	338.333
348	330.333
339.111	331.222
331.556	337

vaso
X (um)	Y (um)	
136.889	231.222
130.222	227.667
121.778	231.667
126.667	236.556
133.778	238.778

vaso
X (um)	Y (um)	
255.111	326.778
248.444	335.667
253.778	346.778
266.222	345
268.889	333.889
264	327.667

vaso
X (um)	Y (um)	
244.889	201.889
232	201.889
223.111	202.333
217.333	216.111
223.556	235.222
243.556	237
256.889	227.667
262.222	222.333
255.111	215.667
247.111	210.333

vaso
X (um)	Y (um)	
315.111	251.667
303.111	252.111
296.889	256.556
302.222	269.444
309.333	270.333
318.667	265
316.444	258.333

vaso
X (um)	Y (um)	
392.889	349
376.889	354.778
364.889	358.778
356	368.111
361.778	374.333
375.111	375.667
384.889	368.556
396	365.444
399.556	357.444

vaso
X (um)	Y (um)	
177.778	369.889
169.333	373.444
169.778	383.667
178.667	387.222
189.778	381.889
186.222	372.556

vaso
X (um)	Y (um)	
205.778	346.778
195.556	349.889
187.556	356.556
188.444	364.556
196	365.889
206.667	361.444
210.667	353.889

vaso
X (um)	Y (um)	
98.667	281
86.667	286.778
90.667	296.556
103.111	297.444
105.333	286.333

vaso
X (um)	Y (um)	
47.556	185.889
39.111	190.333
38.222	201.444
44.889	199.222
52	193.889

vaso
X (um)	Y (um)	
186.222	87.222
176.444	89
167.111	91.667
168.444	102.333
180.889	109
192.444	103.222
192	95.222

vaso
X (um)	Y (um)	
319.556	37.444
314.667	45.889
321.333	55.222
328	51.222
328.444	43.667

vaso
X (um)	Y (um)	
140.444	10.778
144.889	18.778
155.556	22.778
168	20.556
176.444	13.889
170.667	10.333
155.556	9

vaso
X (um)	Y (um)	
346.222	162.333
338.667	167.667
338.667	177
348	183.667
355.111	184.556
364	178.333
357.778	167.222

vaso
X (um)	Y (um)	
86.667	80.111
77.778	79.222
75.111	86.778
74.222	91.667
80.889	96.556
88.444	92.111
90.222	85.444

vaso
X (um)	Y (um)	
301.778	144.111
317.333	150.778
323.556	142.778
317.778	131.667
306.667	132.556
302.667	136.556

vaso
X (um)	Y (um)	
215.111	36.111
206.667	48.111
216.444	54.333
225.778	46.333
223.556	40.556

vaso
X (um)	Y (um)	
392.667	212.667
381.556	210.444
379.778	228.667
387.778	233.111
399.333	228.667
399.333	218.889

vaso
X (um)	Y (um)	
423.333	202
420.222	208.222
418	218.444
424.222	222.889
433.111	219.778
435.778	210
433.111	202.444

vaso
X (um)	Y (um)	
392.222	274
385.111	280.222
385.556	292.222
395.333	294
407.333	287.778
401.111	280.667

vaso
X (um)	Y (um)	
441.111	254.889
430	253.111
430.444	260.667
431.778	273.111
441.556	272.222
447.333	264.667

vaso
X (um)	Y (um)	
459.778	350.556
448.667	348.778
439.333	359.444
443.778	370.111
450.889	374.111
472.667	375.444
475.333	364.778

vaso
X (um)	Y (um)	
473.111	356.778
366.444	329.667
374.444	332.778
381.111	324.778
377.111	312.333
363.333	311.444
351.778	312.333
352.222	325.667
358.889	327

vaso
X (um)	Y (um)	
308.222	102.556
310.889	95.889
304.667	89.222
298.889	91
294	97.667
296.667	104.333
303.778	106.556

vaso
X (um)	Y (um)	
49.333	114.667
35.111	107.556
28.889	118.222
38.222	127.111
46.667	127.556

vaso
X (um)	Y (um)	
126.667	19.111
120.889	25.333
109.333	36.444
105.333	46.667
104.889	55.556
112.889	56
116.889	48.889
124	43.556
131.556	36.444
129.333	25.778

vaso
X (um)	Y (um)	
305.778	305.111
297.778	303.333
291.556	314.444
298.222	323.333
306.222	321.111
311.111	329.556
325.778	329.556
328.444	318.889
320.889	310.444
311.111	307.778

foto 6
pin 4
X (um)	Y (um)
697	598

pin 6
X (um)	Y (um)
588	40.667

pin 7
X (um)	Y (um)
332.889	19.778

pin 14
X (um)	Y (um)
112	78.667

celulas
X (um)	Y (um)	TIPO	PB
458.667	311.444	1	1
532	303.889	1	1
519.111	294.111	1	1
466.667	372.333	1	1
373.333	395.444	1	1
330.222	403.556	1	1
329.333	375.556	1	1
307.556	341.333	1	1
185.778	350.667	1	1
256.889	252	1	1
343.556	230.667	1	1
349.778	198.222	1	1
456.444	85	1	1
446.667	122.333	1	1
488.889	118.778	1	1
494.667	167.667	1	1
480	151.333	1	1
492	133.556	1	1
297.333	182.889	1	1
297.333	200.667	1	1
246.222	178	1	1
344.889	135.111	1	1
168	160	1	1
254.667	112.889	1	1
270.667	157.333	1	1
294.667	148.444	1	1
347.556	103.111	1	1
337.778	74.222	1	1
435.556	285.111	1	1
363.111	173.556	1	1
377.778	132.222	1	1
172.889	129.778	1	1
210.667	172.889	1	1
260	324.222	1	1
380.889	298	1	1
389.778	200.222	1	1
244	361	1	1
228	375.667	1	1
276	381	1	1
303.556	358.333	1	1
356.889	323.333	1	1
395.556	332.667	1	1
231.111	282.889	1	1
221.778	312.667	1	1
411.111	364.667	1	1
424.444	378.444	1	1
450.222	381.556	1	1
479.111	257.889	1	1
450.667	227.222	1	1
456	50.222	1	1
482.667	50.222	1	1
544.889	34.222	1	1
487.111	231.667	1	1
304.889	114.778	1	1
261.333	123.667	1	1
169.778	113.778	1	1
356.889	65.333	1	1
428.444	12	1	1
225.333	7.556	1	1
248	25.778	1	1
259.111	49.778	1	1
195.111	259.444	1	1
189.778	330.667	1	1
514.667	330.667	1	1
520.444	408.222	1	1
532.889	367.778	1	1
548.889	363.333	1	1
408.444	250.889	1	1
478.667	352.667	1	1
345.333	287.778	3	1
192	161.444	3	1
175.556	179.667	3	1
273.333	104	3	1
350.667	34.222	3	1
122.667	145.778	3	1
110.222	184.889	3	1
70.667	288.111	3	1
119.111	361.667	3	1
144.889	375.889	3	1
12.889	273.333	3	1
11.556	417.556	3	1
112.444	394.444	3	1
164.889	336.111	3	1
158.222	276.778	3	1
75.556	253.778	3	1
79.111	161.778	3	1
13.333	214.333	3	1
76.889	392.778	3	1
155.111	359.444	3	1
11.556	362.444	3	1
38.667	250.556	3	1
61.333	87.333	3	1
120.889	45.778	3	1
146.222	88	3	1
200.889	100	3	1
246.222	86.222	3	1
136.889	17.778	3	1
44.889	56	3	1
19.556	115.111	3	1
45.333	159.556	3	1
92.444	203.333	3	1
92	341	3	1
33.778	384.556	3	1
431.222	93.667	3	1
421	185.667	3	1
429.444	162.556	3	1
408.111	124.778	3	1
382.333	33.778	3	1
447.667	204.889	3	1
53.333	127.556	3	1
26.667	323.333	3	0.5
217.333	224.222	3	0.3
22.667	196.556	3	0.7
45.778	182.333	3	0.7
188	74.222	3	0.7
8.889	88	3	0.5
120.889	65.333	3	0.5
185.333	27.556	3	0.3
73.778	53.333	3	0.3
58.222	60.889	3	0.3
34.222	37.333	3	0.5
496.778	12.444	3	0.5
520.778	227.889	1	1
528.333	211.444	1	1
530.111	155.889	1	1
513.889	50.222	1	1
498.333	69.333	1	1
387.667	72.889	1	1
420.556	65.778	1	1
314.333	288	1	1
401	370.667	1	1
362.778	366.667	1	1
333	327.444	1	1

limite tejido
X (um)	Y (um)

limite lesion
X (um)	Y (um)

limite foto
X (um)	Y (um)
556	8
558.667	81.333
548	156
561.333	361.333
517.333	434.667
362.667	414.667
205.333	446.667
2.667	432
4	48
88	8
320	6.667

vaso
X (um)	Y (um)
324.556	120.889
320.111	128.444
325.889	138.667
335.667	133.778
336.111	124.444

vaso
X (um)	Y (um)	
386.778	159.111
377.889	164.889
378.333	178.222
386.778	180.444
391.667	175.556
393.444	166.667

vaso
X (um)	Y (um)	
330.778	194.667
323.222	200.889
322.778	215.111
330.333	214.222
339.222	206.667
341.444	197.778

vaso
X (um)	Y (um)	
217	105.333
207.222	103.556
202.778	106.667
193.444	112.889
194.778	124.444
204.111	125.778
212.556	125.333
217	116.444

vaso
X (um)	Y (um)	
396.111	50.222
387.667	52
385	60.444
389.444	64.444
396.556	61.778
405	54.222

vaso
X (um)	Y (um)	
295.667	68
289.444	83.111
295.222	87.111
308.556	81.778
316.556	75.111
333	64
330.778	54.222
314.778	58.222
302.333	63.111

vaso
X (um)	Y (um)	
179.222	51.111
174.333	52
169	59.556
169.889	74.667
181.444	71.111
186.778	65.778
191.667	58.667
186.333	51.556

vaso
X (um)	Y (um)	
293	216.889
290.778	224
297	229.333
306.778	226.667
307.222	217.778

vaso
X (um)	Y (um)	
398.333	120
389.444	118.222
385	122.667
392.556	132
400.556	128.444

vaso
X (um)	Y (um)	
234.778	172.444
223.222	175.556
217.444	190.222
233	200
241.889	192
239.222	183.556

vaso
X (um)	Y (um)	
183.667	242.222
173	238.667
176.556	252.444
189.444	248.444

vaso
X (um)	Y (um)	
213.444	66.333
212.556	72.556
216.111	77.889
223.222	76.111
224.556	67.222
219.667	64.556

vaso
X (um)	Y (um)	
329	157.889
323.667	162.333
324.556	173.444
333.889	173.889
340.111	166.778
337.444	160.111

vaso
X (um)	Y (um)	
543.667	55.222
531.222	60.556
537.444	69.444
547.667	66.778
547.667	59.667

vaso
X (um)	Y (um)	
497.444	402.556
490.778	416.333
501	420.778
509.889	413.222
508.111	404.333

vaso
X (um)	Y (um)	
473.444	276.778
484.556	276.333
489.889	264.778
485.444	259.444
477.889	263
471.667	267
465	275

vaso
X (um)	Y (um)	
175.222	406.556
169.889	411.889
168.556	421.667
177	425.667
181	418.556
180.556	409.667

vaso
X (um)	Y (um)	
239.667	320.778
233.889	324.333
235.222	334.556
243.222	336.333
247.222	329.222
246.778	319

vaso
X (um)	Y (um)	
210.778	292.333
209.889	303.889
221	305.667
227.667	296.778
224.111	289.222
217.444	288.333

vaso
X (um)	Y (um)	
193.889	424.778
203.222	428.333
213.444	433.222
225.889	429.667
232.111	425.667
242.333	419.889
234.333	410.111
217.444	405.667
209.889	405.222
201.889	409.222
196.556	416.778

vaso
X (um)	Y (um)	
283.222	279.889
275.667	283.889
279.222	292.778
288.556	291.444
287.667	283.889

vaso
X (um)	Y (um)	
374.778	8
364.556	16
371.667	20.889
383.222	20.444
385.889	11.111

vaso
X (um)	Y (um)	
138.222	232.444
127.556	238.222
133.333	248.444
139.111	250.667
144.889	245.778
147.111	238.667

vaso
X (um)	Y (um)	
149.333	157.333
132.444	157.778
135.556	171.556
146.667	174.667
154.222	170.222

vaso
X (um)	Y (um)	
111.556	135.111
104.889	131.556
98.222	141.333
103.111	147.556
110.667	150.222

vaso
X (um)	Y (um)	
141.333	27.556
129.778	36
130.667	42.222
137.333	40
146.667	35.556
151.111	26.667

vaso
X (um)	Y (um)	
44.889	132
30.222	137.778
30.667	147.111
40	149.333
47.111	143.111
54.222	135.111

vaso
X (um)	Y (um)	
127.556	324.444
112.889	322.222
108.889	332.444
113.333	341.778
128.444	343.556
130.667	336

vaso
X (um)	Y (um)	
103.111	256.889
111.111	252.889
113.333	240.889
106.667	235.556
98.667	234.222
97.333	247.111
95.111	254.667

vaso
X (um)	Y (um)	
70.667	325.333
67.111	330.667
68	337.333
75.111	336.444
78.222	327.556

foto 7
pin 7
X (um)	Y (um)
351.556	465

pin 8
X (um)	Y (um)
688.556	408.778

pin 9
X (um)	Y (um)
322.222	47.111

pin 12
X (um)	Y (um)
78	315.333

celulas
X (um)	Y (um)	TIPO	PB
591.778	424.333	1	1
576.667	429.222	1	1
563.778	401.667	1	1
587.778	337.222	1	1
582	335.444	1	1
461.111	330.556	1	1
492.667	326.111	1	1
421.111	331	1	1
453.111	363.444	1	1
422.889	396.778	1	1
301.111	398.111	1	1
318.444	366.111	1	1
403.778	363.444	1	1
348.667	288.333	1	1
338	306.556	1	1
300.222	287.444	1	1
330.444	253.667	1	1
443.778	225.222	1	1
476.667	269.222	1	1
601.111	258.556	1	1
577.556	247.444	1	1
482.889	193.667	3	1
382.444	443.889	1	1
389.556	372.333	1	1
268.222	435.889	1	1
234.889	440.778	1	1
222.444	397.667	1	1
606	298.111	1	1
605.556	313.222	1	1
573.111	296.333	1	1
516.667	236.333	1	1
540.222	214.111	1	1
364.222	193.667	3	1
394.444	211	3	1
414.889	219.889	3	1
366.889	304.333	1	1
439.778	283	1	1
460.667	284.778	1	1
454	180.778	3	1
427.778	207.889	1	1
444.222	199.889	3	1
574	147.889	1	1
318.889	213.222	1	1
279	20.444	3	1
447.444	23.556	3	1
301.333	24	3	1
237.778	30.222	3	1
174.222	37.778	3	1
265.778	37.778	3	1
296.889	40	3	1
360.444	46.667	1	1
488.444	49.778	1	1
403.778	50.667	3	0.7
232.444	51.556	3	1
241.333	53.222	1	1
535.111	55.556	1	1
321.111	65.333	1	1
124	74.222	3	1
559.444	75.556	3	1
278.222	81.333	1	1
140	81.778	1	1
439.444	81.778	3	0.5
539.111	82.667	1	1
300	88	1	1
465.778	88	1	1
521.333	88.889	1	1
385.778	91.556	1	1
319.444	91.556	3	0.5
161.778	92.444	3	0.3
580.444	100.889	1	1
179.111	102.222	1	1
527.111	102.667	1	1
404.444	103.111	1	1
264.444	104.889	3	1
30.667	107	1	1
97.778	111.778	3	1
575.556	112.444	1	1
292.889	114.222	1	1
427.111	114.667	1	1
246.667	117	1	1
226.667	124.444	1	1
63.111	125.556	3	1
352.444	126.222	1	1
82.222	126.889	3	1
459.444	131.556	3	0.5
24.889	132.222	3	1
328.444	135.111	1	1
559.556	137.444	1	1
100.889	138.667	3	1
407.444	144	3	0.3
489.556	151.444	1	1
318	151.444	1	1
347.111	155.667	1	1
80	159.556	3	1
60	165.222	3	0.5
36.444	165.667	3	0.3
249.778	167.556	1	1
85.778	171.111	1	1
399.889	171.556	3	0.3
170.222	175.556	1	1
432.444	181.222	1	1
62.222	181.222	1	1
312.444	184.556	1	1
555.778	184.778	1	1
111.556	188.444	1	1
376.889	190.111	1	1
91.111	191.222	1	1
183.111	192.778	1	1
219.556	195.222	1	1
513.111	196.778	1	1
58.667	206.222	1	1
74.222	207.111	3	0.5
343.111	207.556	1	1
124	209.333	1	1
32.889	213.111	1	1
159.556	214.778	1	1
274.222	215	1	1
118.667	216.667	1	1
307.111	222.778	1	1
464.333	224.667	3	0.3
240.222	226.778	1	1
590.667	228.333	1	1
179.111	230.444	1	1
191.111	232.556	1	1
78.222	237.111	1	1
345.778	237.444	1	1
37.333	238	1	1
142.222	247.444	1	1
182.667	247.778	1	1
553.333	255.111	1	1
113.333	255.556	1	1
502.667	257.667	1	1
149.778	258.111	1	1
389.778	264.222	1	1
200.444	265.667	3	1
7.556	273.333	3	0.7
67.111	280.444	1	1
496	281.333	1	1
229.778	284	1	1
159.111	288.333	1	1
172.889	288.889	3	0.5
31.556	293.222	1	1
403.444	296.444	3	0.5
177.778	301.222	1	1
448.444	302.556	1	1
259.556	310.333	1	1
354.222	312.222	1	1
120	313	1	1
109.333	317.333	3	0.5
322.667	319.444	3	1
257.111	321.889	1	1
385.111	323.444	1	1
236	324.333	3	1
21.778	328.222	1	1
530.222	332.444	1	1
155.111	336.111	1	1
347.111	348.667	1	1
264.444	351.222	1	1
228.444	352.556	1	1
64.444	354.778	1	1
35.111	363.222	1	1
94.222	363.222	1	1
138.667	368.333	1	1
178.222	369.556	1	1
504.778	372.111	3	0.7
51.111	374.444	1	1
587.556	383.556	1	1
101.333	387.444	1	1
21.778	390	1	1
267.333	391.111	1	1
201.778	392.556	1	1
152	394	1	1
88	395.667	1	1
64	395.889	1	1
172	402.778	1	1
378.889	404.333	1	1
453.333	409.444	1	1
11.556	411.222	1	1
275.778	415.111	1	1
526.111	417.889	3	0.3
415.111	418.667	1	1
450.222	432.111	1	1
198.222	436.222	1	1
75.111	436.556	3	1
26.222	439.222	1	1
156.889	444.667	1	1
5.778	446.778	1	1
102.667	450.667	1	1
508.889	453.889	1	1
24.444	454.778	1	1
312.889	457.444	1	1
450.444	459	1	1
154.222	462.778	1	1
15.111	473.111	1	1
139.556	510.889	1	1
374.667	513.556	1	1
354.222	521.111	1	1
264	533.556	1	1
29.333	535.333	1	1
218.222	541.556	1	1
37.778	553.111	1	1
193.333	561.111	1	1
326.222	566	1	1
188.889	576.222	1	1
363.556	580.667	1	1
310.222	590.889	1	1
289.778	603.778	1	1
185.333	606	1	1
260.889	611.778	1	1
227.556	614	1	1

limite tejido
X (um)	Y (um)
23.667	12.889
31.222	28.444
46.333	40
68.111	49.333
95.667	45.333
115.222	38.667
124.556	24.444
125.444	12
128.556	4.444

limite lesion
X (um)	Y (um)

limite foto
X (um)	Y (um)
562.667	8
568	40
600	117.333
613.333	269.333
620	334.667
594.667	472
532	522.667
402.667	592
344	620
210.667	628
113.333	592
16	576
0	464
5.333	10.667
23.667	12.889
31.222	28.444
46.333	40
68.111	49.333
95.667	45.333
115.222	38.667
124.556	24.444
125.444	12
128.556	4.444

vaso
X (um)	Y (um)
343.333	88
356.667	90.667
363.333	81.333
363.778	61.778
351.333	57.778
342	60
341.111	77.333

vaso
X (um)	Y (um)	
365.111	119.556
358	128
364.222	132.444
372.222	130.222
374.444	123.111

vaso
X (um)	Y (um)	
592.222	197.778
590	208
590.444	220.444
599.778	219.556
602.889	211.556
602.444	202.222

vaso
X (um)	Y (um)	
334.889	94.222
317.556	101.778
310.889	113.333
314.444	126.667
322.889	126.667
336.667	130.222
343.778	118.222
342.444	103.556

vaso
X (um)	Y (um)	
528.222	1.333
525.111	11.556
533.111	12
538.889	5.333

vaso
X (um)	Y (um)	
418.889	192
402.889	193.778
407.333	204.444
413.556	208.889
422	209.333
424.667	199.556

vaso
X (um)	Y (um)	
433.556	245.778
420.667	249.333
422	258.222
430	256.889
437.556	251.111

vaso
X (um)	Y (um)	
382	174.333
491.778	355.556
486.889	363.111
492.222	367.111
496.667	370.222
505.556	366.667
514.444	367.556
505.111	377.333
496.667	383.111
488.222	380
481.111	390.667
473.556	409.333
464.222	414.667
457.556	423.556
457.111	432.444
465.111	431.556
475.333	425.778
486	416
497.111	401.778
511.333	394.667
523.778	386.222
531.333	366.222
538	354.667
531.778	345.333
523.333	350.222
518.444	358.667

vaso
X (um)	Y (um)	
486	330.667
475.778	338.222
481.111	349.333
493.111	350.667
499.333	342.222
497.556	333.778

vaso
X (um)	Y (um)	
525.111	308
519.778	313.333
519.778	323.556
531.778	327.556
535.778	316.889
535.333	308
533.556	302.667

vaso
X (um)	Y (um)	
383.778	384.333
386.444	394.111
397.556	393.667
396.667	384.333
389.556	381.222

vaso
X (um)	Y (um)	
445.556	335
436.667	346.111
442.444	357.667
451.333	352.333
457.556	344.778

vaso
X (um)	Y (um)	
344.222	366.111
332.222	364.778
329.111	378.111
328.667	394.556
336.667	397.667
345.556	399
355.333	391.444
352.222	383
347.333	373.222

vaso
X (um)	Y (um)	
281.556	321.667
274.444	320.333
273.111	331
278.889	335
286.889	331
286.444	323.889

vaso
X (um)	Y (um)	
403.333	223.111
394.889	232.444
397.556	238.667
406.444	236.444
413.111	232
409.556	224

vaso
X (um)	Y (um)	
156	161.333
140.444	159.556
132	168
133.333	178.667
139.111	181.333
152.889	184.889
159.556	175.111
161.333	165.333

vaso
X (um)	Y (um)	
120.889	78.667
109.333	82.222
99.111	89.778
105.333	104
116.889	104.444
121.333	96
123.111	89.333
120.444	83.556

vaso
X (um)	Y (um)	
77.778	62.222
64	63.556
57.333	54.667
46.222	52
34.667	62.667
45.778	76.889
56	87.111
70.667	88.444
85.333	86.667
96.889	81.333
115.556	75.556
114.667	63.556
112.889	53.333
96.444	54.667
81.778	61.333

vaso
X (um)	Y (um)	
183.556	58.222
168.444	60
152.889	72.889
156.444	81.778
170.222	89.778
182.667	86.222
186.667	77.333
185.333	68.889
176	61.333

vaso
X (um)	Y (um)	
5.778	253.778
14.222	258.222
21.778	250.667
24	238.667
26.222	218.222
25.333	206.222
27.111	193.333
22.667	172.889
11.556	169.778
3.111	175.556
1.333	186.222
1.778	244.444

vaso
X (um)	Y (um)	
167.556	239.222
159.111	233
152.889	232.111
148.889	245.444
161.778	255.222
167.111	251.667

vaso
X (um)	Y (um)	
57.778	301
68	293.889
62.222	283.222
52	284.111
38.667	294.333
40.444	301
44.889	305

vaso
X (um)	Y (um)	
132.889	285
117.333	290.778
128.889	304.111
134.667	299.222
140.889	292.111

vaso
X (um)	Y (um)	
128.444	345.778
115.111	356.444
126.222	362.667
134.222	356.444
137.333	347.111

vaso
X (um)	Y (um)	
45.778	423.222
37.778	413.889
30.667	413.889
25.778	425.889
30.222	433.889
44.889	433.889

vaso
X (um)	Y (um)	
214.667	9.333
202.667	12.444
191.556	21.333
194.667	32
213.333	29.778
216.444	20.444

vaso
X (um)	Y (um)	
251.111	8
241.333	8
237.333	20.444
244.444	22.222
255.111	20.444

vaso
X (um)	Y (um)	
216.444	157.778
207.111	156.444
209.333	166.222
209.778	172
212	176.889
218.667	181.778
227.556	179.556
219.556	170.667
219.111	164.444
	
foto 8
pin 10
X (um)	Y (um)
657.333	220.333

pin 9
X (um)	Y (um)
305.222	226.778

pin 11
X (um)	Y (um)
31.333	206.333

celulas
X (um)	Y (um)	TIPO	PB
351.556	145.333	3	1
368.444	132.444	3	1
356.889	116.889	3	1
324.444	125.333	3	1
305.778	128.889	3	1
278.667	130.667	3	1
284.444	153.778	3	1
219.556	165.778	3	1
464.333	142.667	3	1
403	132.889	3	1
387.444	138.667	3	1
423.444	178.222	3	1
502.111	123.111	3	1
436.778	132.667	3	1
331	142	3	0.5
311.444	154.889	3	0.5
246.556	152.667	3	0.3
516.333	131.778	3	0.5
500.333	144.222	3	0.5
424.333	129.556	3	0.7
202.667	195.667	3	0.5
180.889	177	3	0.7
240	166.333	3	0.3
366.333	151.111	3	0.5
433.556	154.667	3	0.5
423.778	92	3	0.5
452.778	146.222	1	1
474.111	156.889	1	1
461.222	167.556	1	1
417.222	144.889	1	1
275.444	167.111	1	1
290.556	166.667	1	1
521.667	151.556	1	1
408.333	166.222	1	1
350.667	163.667	1	1
558	129.667	3	1
539.667	104.667	3	1
595.333	106.667	3	1
546	138.333	3	1
542.333	92.667	3	1
583.667	129	1	1
584.667	144	1	1
561.667	161.667	1	1
497.667	172.333	1	1
573	177	1	1
595.333	138.667	1	1
601.667	135	1	1
598	158.667	1	1
586	158	1	1
603.444	187.222	3	1
599.889	200.556	3	1
584.778	234.333	3	1
555.889	201	3	1
577.222	197	3	1
594.111	251.667	3	1
587	284.111	3	1
607.889	285.444	3	1

limite tejido
X (um)	Y (um)
111.556	173
126.667	165.889
137.778	160.111
150.222	145.889
161.778	138.333
175.556	133
193.333	141.889
208.889	145
232.444	134.778
244.889	121
251.111	106.333
281.333	104.111
299.111	105
311.556	101
320.889	93.444
337.778	94.333
344	97.889
357.778	99.667
364.444	87.222
376.444	89.444
390.667	96.556
396.444	98.778
408.111	104.889
414.778	88
423.222	76.444
427.222	105.778
443.667	117.778
471.667	117.333
489.444	102.222
504.111	88.444
519.667	80.889
539	85
553	74
578	88
603	93
615	103

limite lesion
X (um)	Y (um)

limite foto
X (um)	Y (um)
111.556	173
126.667	165.889
137.778	160.111
150.222	145.889
161.778	138.333
175.556	133
193.333	141.889
208.889	145
232.444	134.778
244.889	121
251.111	106.333
281.333	104.111
299.111	105
311.556	101
320.889	93.444
337.778	94.333
344	97.889
357.778	99.667
364.444	87.222
376.444	89.444
390.667	96.556
396.444	98.778
408.111	104.889
414.778	88
423.222	76.444
427.222	105.778
